feature_shift,disagreement,entropy_nn,entropy_fuse,confidence_nn,feature_shift_original,feature_shift_robust,outer_subject,meta_subject,seed,benefit
0.3533951122599873,0.1307384988434406,0.4844104552380515,0.6405246462998475,0.7464374775687853,0.3697541356086731,0.3533951122599873,3,11,1335,0.0
0.3533951122599873,0.1882198647842831,0.3597754487160867,0.6221708516062621,0.8399418548991283,0.3697541356086731,0.3533951122599873,3,11,1388,0.0
0.3533951122599873,0.1755760306022793,0.4714789841851203,0.6597010641278704,0.7655783479235002,0.3697541356086731,0.3533951122599873,3,11,1441,0.0
0.3533951122599873,0.2343798929872857,0.2222902851770766,0.5913576504467583,0.9032403924280688,0.3697541356086731,0.3533951122599873,3,11,1494,0.0
0.3533951122599873,0.2064943665615979,0.4335892115486709,0.6463765575771906,0.7816102223559505,0.3697541356086731,0.3533951122599873,3,11,1547,0.25
0.2872660969781633,0.1991352513569211,0.3997699297429635,0.6479296761756314,0.8079469092967614,0.398158848285675,0.2872660969781633,3,12,1335,0.0
0.2872660969781633,0.2022503584351891,0.441559439352612,0.6640185734725794,0.7979441631471748,0.398158848285675,0.2872660969781633,3,12,1388,0.0
0.2872660969781633,0.2394231865410295,0.4071641612341059,0.6719464344335578,0.8180747662654466,0.398158848285675,0.2872660969781633,3,12,1441,0.0
0.2872660969781633,0.2448777040519627,0.3385817707199603,0.6579371210701204,0.8533765686074957,0.398158848285675,0.2872660969781633,3,12,1494,0.0
0.2872660969781633,0.2191698393148732,0.4000726580920671,0.657335330215977,0.8174171943343087,0.398158848285675,0.2872660969781633,3,12,1547,0.25
0.3171077967650008,0.1901818955197215,0.27444641746381,0.5588536935295322,0.8762883731207922,0.3496393263339996,0.3171077967650008,3,13,1335,0.0
0.3171077967650008,0.1680695688790174,0.4218411046093542,0.6351324712524428,0.7827616332921267,0.3496393263339996,0.3171077967650008,3,13,1388,0.0
0.3171077967650008,0.2404205652142437,0.3052561176091073,0.6292744226346829,0.8636589277061076,0.3496393263339996,0.3171077967650008,3,13,1441,-0.25
0.3171077967650008,0.1640626004881703,0.0698815293561214,0.4382511947351614,0.971593862220671,0.3496393263339996,0.3171077967650008,3,13,1494,0.0
0.3171077967650008,0.1477596219618701,0.3586404167308999,0.5575810783313206,0.8154399055877073,0.3496393263339996,0.3171077967650008,3,13,1547,0.0
0.3755396020076009,0.0968649192721031,0.1417237683577706,0.3573541347443501,0.958041284328852,0.4486842453479767,0.3755396020076009,3,14,1335,0.0
0.3755396020076009,0.1238841198699242,0.2824114476515927,0.3923202917240068,0.8879407128168516,0.4486842453479767,0.3755396020076009,3,14,1388,0.0
0.3755396020076009,0.0890933144954653,0.1096177563235659,0.3321643899436765,0.9669229503449134,0.4486842453479767,0.3755396020076009,3,14,1441,0.0
0.3755396020076009,0.1081448578821421,0.1091450223294335,0.3771263948077403,0.9664851956113556,0.4486842453479767,0.3755396020076009,3,14,1494,0.0
0.3755396020076009,0.1042241922233488,0.2784479451565083,0.4036715767381797,0.8958902817506057,0.4486842453479767,0.3755396020076009,3,14,1547,0.0
0.2896441962668259,0.1904832190889698,0.3042679269567067,0.6008192114672934,0.8689414730580867,0.3607212901115417,0.2896441962668259,3,15,1335,0.0
0.2896441962668259,0.1850314419388227,0.3273870802083481,0.595770524036334,0.858790623341493,0.3607212901115417,0.2896441962668259,3,15,1388,0.25
0.2896441962668259,0.2032548244612666,0.3152954095651266,0.612822680545478,0.8665489314345197,0.3607212901115417,0.2896441962668259,3,15,1441,0.0
0.2896441962668259,0.1789014516472173,0.3885707313607467,0.6237026608427266,0.8206516768969275,0.3607212901115417,0.2896441962668259,3,15,1494,0.0
0.2896441962668259,0.1594346807451479,0.3501820173801044,0.5919259450583954,0.8327982869903315,0.3607212901115417,0.2896441962668259,3,15,1547,0.0
0.4855690217967916,0.2230122967564607,0.4485115047384785,0.678382682968199,0.7861575335492401,0.5720897316932678,0.4855690217967916,4,1,1335,0.5
0.4855690217967916,0.2675674447088747,0.3155966975955057,0.6656828330545022,0.8524400710511901,0.5720897316932678,0.4855690217967916,4,1,1388,0.0
0.4855690217967916,0.2592611933230495,0.3796683649893884,0.6774251988983448,0.8230570406862642,0.5720897316932678,0.4855690217967916,4,1,1441,0.0
0.4855690217967916,0.2245200452703586,0.4498470354333146,0.6796163863293037,0.7807908894274538,0.5720897316932678,0.4855690217967916,4,1,1494,-0.25
0.4855690217967916,0.2505226125817399,0.4164946174841516,0.6821383068507985,0.8064019221806782,0.5720897316932678,0.4855690217967916,4,1,1547,0.0
0.2575790133565285,0.2334224761970819,0.2863112254884681,0.6291202563833829,0.8696533284031887,0.3276506662368774,0.2575790133565285,4,2,1335,0.0
0.2575790133565285,0.2304818235583447,0.2170494210501465,0.5993547099341495,0.8983389349422299,0.3276506662368774,0.2575790133565285,4,2,1388,0.0
0.2575790133565285,0.2644599502106915,0.1921234413639104,0.6225231087122396,0.9192781440731532,0.3276506662368774,0.2575790133565285,4,2,1441,0.0
0.2575790133565285,0.2140671019819678,0.3280595532053789,0.6287465710126168,0.8482146940353447,0.3276506662368774,0.2575790133565285,4,2,1494,0.0
0.2575790133565285,0.2375773251935829,0.2284415144527584,0.6129454874315076,0.8977495388185326,0.3276506662368774,0.2575790133565285,4,2,1547,0.0
0.2752629492523471,0.2306626544951049,0.0937915172378712,0.5418715372819384,0.9619088448976216,0.3890280723571777,0.2752629492523471,4,3,1335,0.0
0.2752629492523471,0.2365049277527872,0.0996327433175797,0.5526918810196438,0.9585265154378456,0.3890280723571777,0.2752629492523471,4,3,1388,0.0
0.2752629492523471,0.204468663083526,0.0731543627796553,0.4993099163275442,0.9725753676473048,0.3890280723571777,0.2752629492523471,4,3,1441,0.0
0.2752629492523471,0.1481434111788168,0.0525819126260412,0.4096988891719825,0.976543916003746,0.3890280723571777,0.2752629492523471,4,3,1494,0.0
0.2752629492523471,0.2009466712976955,0.0808257201581208,0.5002073024295473,0.966878365320072,0.3890280723571777,0.2752629492523471,4,3,1547,0.0
0.2150000523261072,0.2433153490581134,0.160291248601724,0.5815963657631364,0.9357016828024026,0.2808201313018799,0.2150000523261072,4,5,1335,0.0
0.2150000523261072,0.2400976776891194,0.1883372149633391,0.5843147895996267,0.923093474724076,0.2808201313018799,0.2150000523261072,4,5,1388,-0.25
0.2150000523261072,0.2341281713342466,0.2181498855567031,0.5923531846670271,0.9109895620382192,0.2808201313018799,0.2150000523261072,4,5,1441,0.0
0.2150000523261072,0.2085091058325162,0.2560947681197849,0.5853771444540399,0.8851831782947887,0.2808201313018799,0.2150000523261072,4,5,1494,0.0
0.2150000523261072,0.2398987817762442,0.2094246357683982,0.5964772878277241,0.911387847499414,0.2808201313018799,0.2150000523261072,4,5,1547,0.0
0.6425571240238299,0.1635585495547151,0.5336467185205576,0.6643264088334765,0.7459657807006412,813.5059814453125,0.6425571240238299,4,6,1335,0.25
0.6425571240238299,0.1406125951063012,0.5872523437524971,0.6682060737792784,0.6823184507831849,813.5059814453125,0.6425571240238299,4,6,1388,0.0
0.6425571240238299,0.1650210023546707,0.5194094643736527,0.6622403372771349,0.7562810845824575,813.5059814453125,0.6425571240238299,4,6,1441,0.25
0.6425571240238299,0.216473494383733,0.3903675132205167,0.6406294013915771,0.8057375347548184,813.5059814453125,0.6425571240238299,4,6,1494,0.0
0.6425571240238299,0.1547002746339833,0.5272539607972685,0.6647601682231752,0.7575867441577524,813.5059814453125,0.6425571240238299,4,6,1547,0.0
0.3153718614038291,0.2198076908763362,0.2766381937136219,0.5964887350977068,0.8811840214482517,0.4171516001224518,0.3153718614038291,4,7,1335,-0.25
0.3153718614038291,0.25175431902589,0.2192871477531764,0.6107777682853138,0.908066751445728,0.4171516001224518,0.3153718614038291,4,7,1388,-0.25
0.3153718614038291,0.2296687620987543,0.282190241926449,0.6104515543585223,0.8733444455150315,0.4171516001224518,0.3153718614038291,4,7,1441,0.0
0.3153718614038291,0.2092500406166753,0.3788713796991829,0.6458882822139496,0.820323935828676,0.4171516001224518,0.3153718614038291,4,7,1494,-0.25
0.3153718614038291,0.2616286027308566,0.1534949701967274,0.5971737764738055,0.9373295862441142,0.4171516001224518,0.3153718614038291,4,7,1547,-0.25
0.3059744117164909,0.208825397050331,0.0816526180591659,0.5143781087228627,0.9652829535365424,0.3620905578136444,0.3059744117164909,4,8,1335,0.0
0.3059744117164909,0.2356782113281239,0.0947396854466508,0.5565426498103505,0.9591234621988864,0.3620905578136444,0.3059744117164909,4,8,1388,0.0
0.3059744117164909,0.2576542564907093,0.1393421468898892,0.5965418174001048,0.9419185003070984,0.3620905578136444,0.3059744117164909,4,8,1441,0.0
0.3059744117164909,0.2027240855466002,0.0845772343137389,0.5079401795536412,0.9652647470341292,0.3620905578136444,0.3059744117164909,4,8,1494,0.0
0.3059744117164909,0.2675179227233012,0.1323108857826397,0.6043129162699453,0.9436137984649106,0.3620905578136444,0.3059744117164909,4,8,1547,0.0
0.2173277046600627,0.1993480998540745,0.2500967853856051,0.5641297364067018,0.8819190835898139,0.2961189746856689,0.2173277046600627,4,9,1335,0.25
0.2173277046600627,0.1871055792999179,0.0741600481490311,0.4786866465187861,0.9674005198451388,0.2961189746856689,0.2173277046600627,4,9,1388,0.0
0.2173277046600627,0.2081511388949109,0.3144648603897239,0.616717975634252,0.8471424740068145,0.2961189746856689,0.2173277046600627,4,9,1441,0.0
0.2173277046600627,0.1949344835598669,0.3309761142136398,0.6086887653549242,0.8353699849916351,0.2961189746856689,0.2173277046600627,4,9,1494,0.0
0.2173277046600627,0.1729002854964402,0.0455449360392258,0.4524494672217715,0.9803224778120734,0.2961189746856689,0.2173277046600627,4,9,1547,0.0
0.3009017523774616,0.219470622944615,0.3896242093355373,0.6596740273029665,0.8247906522445293,0.5266427993774414,0.3009017523774616,4,10,1335,0.0
0.3009017523774616,0.2153472895790451,0.3577206613931754,0.6440280221427974,0.8336551081872912,0.5266427993774414,0.3009017523774616,4,10,1388,0.0
0.3009017523774616,0.255542519189384,0.2438449833310769,0.6323448167746374,0.8964186360019858,0.5266427993774414,0.3009017523774616,4,10,1441,-0.25
0.3009017523774616,0.2544985287356716,0.251400027752177,0.6325501697450631,0.9027711624439811,0.5266427993774414,0.3009017523774616,4,10,1494,0.25
0.3009017523774616,0.2627363839806448,0.1947083734560191,0.625142494752054,0.9151092912455232,0.5266427993774414,0.3009017523774616,4,10,1547,0.25
0.3272213478852228,0.2404079067422759,0.2129889572865258,0.5972367658656849,0.9077777276259094,0.3557581007480621,0.3272213478852228,4,11,1335,0.0
0.3272213478852228,0.2567496080064283,0.1998290673172378,0.6075689699477447,0.9160602748216616,0.3557581007480621,0.3272213478852228,4,11,1388,-0.25
0.3272213478852228,0.2429117495991193,0.196945623383862,0.5962826054082597,0.9127836996423346,0.3557581007480621,0.3272213478852228,4,11,1441,-0.25
0.3272213478852228,0.2553484094348662,0.3031116479425496,0.6450476027946498,0.8637574350550061,0.3557581007480621,0.3272213478852228,4,11,1494,0.0
0.3272213478852228,0.2316499367314047,0.4026610473284814,0.6691182698631585,0.817188770554605,0.3557581007480621,0.3272213478852228,4,11,1547,0.0
0.2550826972778172,0.2111350972566965,0.450991651699821,0.6728974346127717,0.7855916217471777,0.379712849855423,0.2550826972778172,4,12,1335,0.0
0.2550826972778172,0.2687189138306979,0.2842682597933531,0.6544695877508949,0.8782819082802027,0.379712849855423,0.2550826972778172,4,12,1388,-0.25
0.2550826972778172,0.2414922677262071,0.3777635432657968,0.6682298976690583,0.8405895816763178,0.379712849855423,0.2550826972778172,4,12,1441,0.0
0.2550826972778172,0.1878283890257297,0.5009708136605918,0.6767876110676978,0.760671616270301,0.379712849855423,0.2550826972778172,4,12,1494,-0.25
0.2550826972778172,0.2319315192122868,0.4256401249974227,0.6755866086323778,0.811395624667454,0.379712849855423,0.2550826972778172,4,12,1547,0.0
0.2930065091277329,0.2318546526533334,0.213022324536609,0.5859813907939121,0.9044583997385248,0.3304679691791534,0.2930065091277329,4,13,1335,0.0
0.2930065091277329,0.2197669821663458,0.3588618506039339,0.6461341171423478,0.8307724569064369,0.3304679691791534,0.2930065091277329,4,13,1388,0.25
0.2930065091277329,0.232084919201195,0.3094960792742452,0.6273017318473225,0.8610795523067627,0.3304679691791534,0.2930065091277329,4,13,1441,-0.25
0.2930065091277329,0.2216828686809607,0.2455606332427065,0.5959102383383534,0.887890761435344,0.3304679691791534,0.2930065091277329,4,13,1494,0.0
0.2930065091277329,0.2435613612757681,0.1920180229639786,0.5920435308731803,0.9162550543615332,0.3304679691791534,0.2930065091277329,4,13,1547,-0.5
0.419131054815718,0.1078029339332042,0.1567802780183506,0.394462460117838,0.946676027022405,0.5232090950012207,0.419131054815718,4,14,1335,0.0
0.419131054815718,0.1293035955922508,0.1456913315581517,0.4364421819397713,0.9557668191676544,0.5232090950012207,0.419131054815718,4,14,1388,0.0
0.419131054815718,0.1130943368026775,0.1074552509357125,0.3831980160579415,0.9671485036082522,0.5232090950012207,0.419131054815718,4,14,1441,0.0
0.419131054815718,0.1072099060670219,0.3540877064196029,0.4138280169111472,0.8448136772159524,0.5232090950012207,0.419131054815718,4,14,1494,0.0
0.419131054815718,0.1360780068654501,0.122076912529759,0.4278398692226541,0.9627772014757116,0.5232090950012207,0.419131054815718,4,14,1547,0.0
0.327471389300822,0.194429796350992,0.3997321351342919,0.6366543841951693,0.8050928763186049,0.4331648647785187,0.327471389300822,4,15,1335,0.0
0.327471389300822,0.1927198688728137,0.3540289099422594,0.6197305568819581,0.8348052739686687,0.4331648647785187,0.327471389300822,4,15,1388,0.25
0.327471389300822,0.2124854104605554,0.3118582416679684,0.6231641788203947,0.8617445801908916,0.4331648647785187,0.327471389300822,4,15,1441,0.0
0.327471389300822,0.1544353390099373,0.4047341546025435,0.6142363738398733,0.8022560785026025,0.4331648647785187,0.327471389300822,4,15,1494,0.0
0.327471389300822,0.189030910595725,0.3753876134104953,0.6251478274816378,0.8312910104782775,0.4331648647785187,0.327471389300822,4,15,1547,0.25
0.4830336826797017,0.2289802807016704,0.4118642422134105,0.6713147952297044,0.8018025976775434,0.5848129391670227,0.4830336826797017,5,1,1335,-0.25
0.4830336826797017,0.2593228416300094,0.3172330263060942,0.6606772713256288,0.8542894767583056,0.5848129391670227,0.4830336826797017,5,1,1388,0.0
0.4830336826797017,0.2450738306629985,0.3712625729302303,0.6697803268519239,0.8302333213468788,0.5848129391670227,0.4830336826797017,5,1,1441,0.0
0.4830336826797017,0.2218073237659734,0.4595157540250674,0.6796390747823601,0.7786129618129175,0.5848129391670227,0.4830336826797017,5,1,1494,0.0
0.4830336826797017,0.1778529440574347,0.5269501226107208,0.681534929761226,0.7342963698812137,0.5848129391670227,0.4830336826797017,5,1,1547,-0.25
0.2873315382401024,0.2664964786733341,0.253089129308415,0.6429487264460084,0.8889053336955061,0.3486526608467102,0.2873315382401024,5,2,1335,0.0
0.2873315382401024,0.2469189995437814,0.2841201240797269,0.6393602300833607,0.8646352600579489,0.3486526608467102,0.2873315382401024,5,2,1388,0.0
0.2873315382401024,0.23109121730579,0.3043563009745955,0.6404231809123471,0.8518616898512258,0.3486526608467102,0.2873315382401024,5,2,1441,0.0
0.2873315382401024,0.2667063132760286,0.2286032047415491,0.6383030595573933,0.8981418599904764,0.3486526608467102,0.2873315382401024,5,2,1494,0.0
0.2873315382401024,0.2260183978415471,0.2751002880013684,0.6196811155845723,0.877386376591306,0.3486526608467102,0.2873315382401024,5,2,1547,0.0
0.3215335115600881,0.1905948475435633,0.3900941859191502,0.6454498285295481,0.8061458794694197,0.4032407701015472,0.3215335115600881,5,3,1335,0.0
0.3215335115600881,0.2489809926449785,0.0956278072792534,0.5655797765684888,0.9596397533751372,0.4032407701015472,0.3215335115600881,5,3,1388,-0.25
0.3215335115600881,0.2582051867249633,0.126017316752345,0.5897666234748692,0.948634548145428,0.4032407701015472,0.3215335115600881,5,3,1441,0.0
0.3215335115600881,0.2483509875873503,0.1028561255286985,0.5639454221120007,0.9582277862649214,0.4032407701015472,0.3215335115600881,5,3,1494,0.0
0.3215335115600881,0.2134930539998412,0.1841671627329048,0.56453713511624,0.9189332911842748,0.4032407701015472,0.3215335115600881,5,3,1547,0.0
0.4597397935369909,0.3128503512881947,0.1666857083321432,0.6524214633226321,0.9340918361491368,0.7175974249839783,0.4597397935369909,5,4,1335,0.0
0.4597397935369909,0.290569148579998,0.1669803735734616,0.6318582796081442,0.9298272773071572,0.7175974249839783,0.4597397935369909,5,4,1388,0.0
0.4597397935369909,0.2508607879916971,0.3175065659015345,0.6625163816461765,0.8407995911205516,0.7175974249839783,0.4597397935369909,5,4,1441,0.0
0.4597397935369909,0.2785004670198224,0.1193034840791085,0.6127532207749572,0.9499834239612738,0.7175974249839783,0.4597397935369909,5,4,1494,0.25
0.4597397935369909,0.2125289663722193,0.1401837476951369,0.5434683346267618,0.9422702198454498,0.7175974249839783,0.4597397935369909,5,4,1547,0.0
0.598025029388032,0.2837896045062843,0.1501787479176576,0.6152713821202409,0.9421152352405344,806.8265380859375,0.598025029388032,5,6,1335,-0.25
0.598025029388032,0.3277633109560055,0.2070102683809746,0.6610688707747675,0.9155099596862653,806.8265380859375,0.598025029388032,5,6,1388,-0.25
0.598025029388032,0.2676630080955531,0.1227038604189177,0.5947200823639835,0.9477489613781576,806.8265380859375,0.598025029388032,5,6,1441,-0.5
0.598025029388032,0.2488047694094204,0.3794518852366071,0.6648534600959293,0.8178820881076749,806.8265380859375,0.598025029388032,5,6,1494,-0.5
0.598025029388032,0.1558392230131835,0.5333288098554655,0.6692836567248457,0.7187250578249228,806.8265380859375,0.598025029388032,5,6,1547,0.0
0.2758765237435084,0.2438175246858762,0.3030114551418412,0.6322631257345155,0.8630225442473858,0.3815812766551971,0.2758765237435084,5,7,1335,0.0
0.2758765237435084,0.2380070651391632,0.3223750555806761,0.63859021511013,0.8546419398180879,0.3815812766551971,0.2758765237435084,5,7,1388,-0.25
0.2758765237435084,0.2513964387961963,0.193723922273122,0.6020342882017767,0.9169319839442284,0.3815812766551971,0.2758765237435084,5,7,1441,-0.25
0.2758765237435084,0.2439423663039023,0.2938963795016563,0.6345895275770672,0.8671272243898148,0.3815812766551971,0.2758765237435084,5,7,1494,-0.25
0.2758765237435084,0.1712457311159834,0.1117046691017536,0.4593697812856048,0.9552003658633136,0.3815812766551971,0.2758765237435084,5,7,1547,-0.25
0.3408860809428495,0.2420281898495444,0.0956356554663047,0.5604592321387378,0.9624445531067836,0.3900150954723358,0.3408860809428495,5,8,1335,-0.25
0.3408860809428495,0.2482120264372584,0.065539801719609,0.5592816664256275,0.9739352825819328,0.3900150954723358,0.3408860809428495,5,8,1388,0.0
0.3408860809428495,0.268186568452571,0.1409465852683381,0.6055144117270647,0.9437632037391612,0.3900150954723358,0.3408860809428495,5,8,1441,0.0
0.3408860809428495,0.2660216560049437,0.1230292829829186,0.5965696365447914,0.947896756771103,0.3900150954723358,0.3408860809428495,5,8,1494,-0.25
0.3408860809428495,0.2047476117937817,0.1546665168605787,0.5359077735877869,0.9349469226103366,0.3900150954723358,0.3408860809428495,5,8,1547,0.0
0.2504036428505758,0.2190052999231863,0.091014651119719,0.5259708642786979,0.961846269487925,0.3211122453212738,0.2504036428505758,5,9,1335,0.0
0.2504036428505758,0.2177755643356541,0.0783843698170084,0.520000294131283,0.967571803589457,0.3211122453212738,0.2504036428505758,5,9,1388,-0.25
0.2504036428505758,0.212309945183503,0.0734820190188342,0.5124573105982996,0.9696024343593288,0.3211122453212738,0.2504036428505758,5,9,1441,0.0
0.2504036428505758,0.2123912847359492,0.3524184243562971,0.6405817340528972,0.8214112339287416,0.3211122453212738,0.2504036428505758,5,9,1494,0.0
0.2504036428505758,0.1870754691321201,0.3254818168509106,0.6065065474746704,0.840505812449417,0.3211122453212738,0.2504036428505758,5,9,1547,-0.25
0.2630747908495343,0.2748808202030364,0.1822828541043241,0.6302190198459541,0.9253238220439994,0.4829654693603515,0.2630747908495343,5,10,1335,0.0
0.2630747908495343,0.2401875203408035,0.3753639727317652,0.6642889615394312,0.8366873728686199,0.4829654693603515,0.2630747908495343,5,10,1388,0.0
0.2630747908495343,0.2196932226813786,0.391664339452655,0.6635636634973642,0.8174583413347627,0.4829654693603515,0.2630747908495343,5,10,1441,0.25
0.2630747908495343,0.2377490111184995,0.3670429309075932,0.6675757332701001,0.8301066810525891,0.4829654693603515,0.2630747908495343,5,10,1494,-0.25
0.2630747908495343,0.1803588454912767,0.4112379264134267,0.6399949639253776,0.7964863829427786,0.4829654693603515,0.2630747908495343,5,10,1547,-0.25
0.3489313436011123,0.2511825040267046,0.1634595670322497,0.5907524624924007,0.929060672897668,0.370332270860672,0.3489313436011123,5,11,1335,0.0
0.3489313436011123,0.2639686168808188,0.0956530167497929,0.5852412354636085,0.9587303188052916,0.370332270860672,0.3489313436011123,5,11,1388,-0.25
0.3489313436011123,0.193383476009932,0.4596302305931396,0.6685998171146436,0.7779205087572336,0.370332270860672,0.3489313436011123,5,11,1441,0.0
0.3489313436011123,0.2417773868999277,0.1160420775533806,0.5696651389739985,0.9492312268841834,0.370332270860672,0.3489313436011123,5,11,1494,-0.25
0.3489313436011123,0.1998022406312995,0.3942026724461155,0.6461756924150117,0.8128328946019922,0.370332270860672,0.3489313436011123,5,11,1547,0.0
0.2914435653073242,0.2622782349502165,0.2768783176112431,0.6520501739682344,0.8742493221694738,0.406924694776535,0.2914435653073242,5,12,1335,0.5
0.2914435653073242,0.1611210275537957,0.5716064726673286,0.6857954006937479,0.6956757584506015,0.406924694776535,0.2914435653073242,5,12,1388,0.25
0.2914435653073242,0.1638776133430556,0.5449431025197287,0.6813643809504152,0.7265039545575076,0.406924694776535,0.2914435653073242,5,12,1441,-0.25
0.2914435653073242,0.2355309088304761,0.4001255377254771,0.6722374939257854,0.815326880490225,0.406924694776535,0.2914435653073242,5,12,1494,0.0
0.2914435653073242,0.1807387859093536,0.4755673555838964,0.6672804055532008,0.7697889410664909,0.406924694776535,0.2914435653073242,5,12,1547,-0.25
0.3114903390383964,0.2071215129790264,0.4065451424526089,0.6602381349706304,0.7943386307561585,0.3535618782043457,0.3114903390383964,5,13,1335,-0.25
0.3114903390383964,0.2306123244921711,0.3142716423287701,0.6434823730725105,0.8475131458012846,0.3535618782043457,0.3114903390383964,5,13,1388,0.0
0.3114903390383964,0.2466660552455431,0.2848090039896156,0.6259702067922922,0.8772290962736852,0.3535618782043457,0.3114903390383964,5,13,1441,0.0
0.3114903390383964,0.2404744245247871,0.2874926715093024,0.6371816925055704,0.8631762195424052,0.3535618782043457,0.3114903390383964,5,13,1494,-0.25
0.3114903390383964,0.1719945052560773,0.4243808355622505,0.6447224607162108,0.7801545485984176,0.3535618782043457,0.3114903390383964,5,13,1547,0.25
0.3867563228663133,0.1488474022046621,0.0926376534920376,0.4357311121843124,0.9730143514140353,0.4593972563743591,0.3867563228663133,5,14,1335,0.0
0.3867563228663133,0.160486813767548,0.2185453088054273,0.5045689226593335,0.9194694455323604,0.4593972563743591,0.3867563228663133,5,14,1388,0.0
0.3867563228663133,0.1557487677776267,0.1218241802594182,0.46102184322434,0.9638928153811122,0.4593972563743591,0.3867563228663133,5,14,1441,0.0
0.3867563228663133,0.1680006163997572,0.0912977907341187,0.4699642008827276,0.9734176279760206,0.4593972563743591,0.3867563228663133,5,14,1494,0.0
0.3867563228663133,0.1599558957380081,0.1807204561096282,0.5033203860326133,0.941298521364464,0.4593972563743591,0.3867563228663133,5,14,1547,0.0
0.2933029417485401,0.2127870136498282,0.3690257142947591,0.6520101196149616,0.8315010607345173,0.3708570003509521,0.2933029417485401,5,15,1335,0.0
0.2933029417485401,0.2500557235204796,0.1598809943685781,0.588253728443027,0.9341108421450433,0.3708570003509521,0.2933029417485401,5,15,1388,0.25
0.2933029417485401,0.2291950757103047,0.3815468874230276,0.6598749839524273,0.8414887118052288,0.3708570003509521,0.2933029417485401,5,15,1441,0.0
0.2933029417485401,0.2121840311026857,0.3730747208818413,0.6501229364264101,0.8286799846951194,0.3708570003509521,0.2933029417485401,5,15,1494,0.0
0.2933029417485401,0.2099930141194598,0.2985961869796221,0.6045498104197283,0.875804120825408,0.3708570003509521,0.2933029417485401,5,15,1547,0.0
0.4935978061813917,0.2770045150339237,0.4215070710774665,0.6853918504314886,0.8234783138104274,0.5887555480003357,0.4935978061813917,6,1,1335,-0.25
0.4935978061813917,0.2499859091526099,0.3477229307652141,0.6679182054185773,0.8352747775876687,0.5887555480003357,0.4935978061813917,6,1,1388,-0.25
0.4935978061813917,0.2772390536179032,0.2879996176512337,0.6668536129538157,0.8628241535715451,0.5887555480003357,0.4935978061813917,6,1,1441,0.0
0.4935978061813917,0.2386624570342099,0.3767539179921165,0.6684602983860628,0.8165672334741122,0.5887555480003357,0.4935978061813917,6,1,1494,-0.25
0.4935978061813917,0.267340909321097,0.3719553813076652,0.6806603222788268,0.8275860507857015,0.5887555480003357,0.4935978061813917,6,1,1547,-0.25
0.24120823456563,0.2388078377470294,0.2514967087568959,0.6229064234955551,0.8821843476040122,0.3249887526035309,0.24120823456563,6,2,1335,0.0
0.24120823456563,0.2260808820549362,0.3234853920080141,0.6412137011459877,0.8474701508376595,0.3249887526035309,0.24120823456563,6,2,1388,0.0
0.24120823456563,0.2536550580506525,0.2129955804012958,0.6149013681064168,0.9078113974459096,0.3249887526035309,0.24120823456563,6,2,1441,0.0
0.24120823456563,0.2241912119476221,0.3116216728460148,0.6372789277405467,0.8514963078970682,0.3249887526035309,0.24120823456563,6,2,1494,0.0
0.24120823456563,0.228411511762359,0.1949670463082681,0.5864959784700007,0.909938011166658,0.3249887526035309,0.24120823456563,6,2,1547,0.0
0.2732817556754119,0.1676965315858775,0.053663324713875,0.4444604071780791,0.9777467944120106,0.3871895670890808,0.2732817556754119,6,3,1335,0.0
0.2732817556754119,0.2022080613317174,0.0667265991665587,0.4994231508506082,0.9728948899528436,0.3871895670890808,0.2732817556754119,6,3,1388,-0.25
0.2732817556754119,0.1937023013784714,0.0569481437703815,0.4838518727446255,0.9762873716521682,0.3871895670890808,0.2732817556754119,6,3,1441,0.0
0.2732817556754119,0.1884254633519398,0.0636778619072174,0.4775575629955377,0.9740326415028489,0.3871895670890808,0.2732817556754119,6,3,1494,0.0
0.2732817556754119,0.1880916334375326,0.0335555159957148,0.4759833251608523,0.9868489066759746,0.3871895670890808,0.2732817556754119,6,3,1547,0.0
0.4799592306726248,0.0592128019689557,0.6673771470239522,0.6807617350773074,0.5812552490784971,0.8064700365066528,0.4799592306726248,6,4,1335,0.0
0.4799592306726248,0.2093661785493656,0.3907795926537444,0.6513100581481414,0.8226937106232238,0.8064700365066528,0.4799592306726248,6,4,1388,0.0
0.4799592306726248,0.1959371921046989,0.366978715534979,0.6439391961115937,0.8374674916267395,0.8064700365066528,0.4799592306726248,6,4,1441,0.0
0.4799592306726248,0.1992950751038825,0.4507500572241797,0.6597323907694612,0.825827647138525,0.8064700365066528,0.4799592306726248,6,4,1494,0.0
0.4799592306726248,0.1539141057110645,0.5344252498700013,0.6696015892159564,0.7588489547793902,0.8064700365066528,0.4799592306726248,6,4,1547,0.0
0.2237851604071345,0.2276849887145824,0.1990271359823511,0.5760114323329711,0.9191637353463606,0.287461370229721,0.2237851604071345,6,5,1335,0.0
0.2237851604071345,0.2364561575616588,0.0904353228178026,0.5534583426809513,0.9630442873998122,0.287461370229721,0.2237851604071345,6,5,1388,0.0
0.2237851604071345,0.2336109987026629,0.2894472234031155,0.629036491227434,0.8737728752873161,0.287461370229721,0.2237851604071345,6,5,1441,0.0
0.2237851604071345,0.2091789462985951,0.1393929342329152,0.5381571651963558,0.9390297397519602,0.287461370229721,0.2237851604071345,6,5,1494,0.0
