dataset,setting,setting_display,comparison_family,method,method_display,metric,higher_is_better,n_participants,participant_macro_mean,participant_standard_deviation,participant_median,ci95_percentile_low,ci95_percentile_high,ci95_width
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,cbsf,CB-SF,auroc,True,13,0.52884615384615385,0.2508000020447389,0.625,0.39423076923076922,0.65384615384615385,0.25961538461538464
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,cbsf,CB-SF,pr_auc,True,13,0.73477564102564097,0.17075367514283937,0.8354166666666667,0.64246794871794866,0.8205168269230767,0.17804887820512805
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,cbsf,CB-SF,average_precision,True,13,0.77916666666666656,0.1348975091058503,0.85416666666666663,0.7073717948717948,0.84807692307692295,0.14070512820512815
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,cbsf,CB-SF,log_loss,False,13,1.5050790218119725,1.7605595261667415,0.77063264013477173,0.73502609869758218,2.5446464565299598,1.8096203578323777
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,cbsf,CB-SF,brier_score,False,13,0.3059674937175233,0.15425020660341771,0.27147502013549502,0.24042993647208241,0.39874330040153211,0.1583133639294497
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,dasf_clean,DASF,accuracy,True,13,0.50000000000000011,0.21516574145596762,0.5,0.38461538461538453,0.60256410256410264,0.21794871794871812
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,dasf_clean,DASF,balanced_accuracy,True,13,0.47115384615384615,0.20510316353559177,0.5,0.35576923076923078,0.56730769230769229,0.21153846153846151
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,dasf_clean,DASF,sensitivity,True,13,0.55769230769230771,0.29143763901716163,0.5,0.40384615384615385,0.71153846153846156,0.30769230769230771
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,dasf_clean,DASF,specificity,True,13,0.38461538461538464,0.299572344757639,0.5,0.23076923076923078,0.53846153846153844,0.30769230769230765
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,dasf_clean,DASF,precision,True,13,0.63333333333333341,0.23950179771999855,0.66666666666666663,0.4974358974358975,0.74615384615384606,0.24871794871794856
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,dasf_clean,DASF,f1,True,13,0.56910866910866897,0.2351157181775877,0.5714285714285714,0.43734890109890107,0.6833943833943833,0.24604548229548223
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,dasf_clean,DASF,auroc,True,13,0.52884615384615385,0.22909381126292858,0.625,0.40384615384615385,0.64423076923076927,0.24038461538461542
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,dasf_clean,DASF,pr_auc,True,13,0.72147435897435896,0.1543340509665618,0.76666666666666661,0.63846153846153852,0.80000000000000004,0.16153846153846152
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,dasf_clean,DASF,average_precision,True,13,0.76923076923076927,0.12165118886446097,0.8041666666666667,0.7051201923076923,0.8307692307692307,0.12564903846153841
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,dasf_clean,DASF,log_loss,False,13,2.2548619345439866,2.1828616255896982,1.401025590099847,1.2221013853514739,3.5053855148444302,2.283284129492956
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,dasf_clean,DASF,brier_score,False,13,0.33109350379045366,0.14305394110564096,0.30215594500054577,0.26673108321306571,0.41485864964605151,0.1481275664329858
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eeg_conformer,EEG-Conformer,accuracy,True,13,0.58974358974358976,0.11003754862892079,0.5,0.53846153846153844,0.65384615384615385,0.11538461538461542
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eeg_conformer,EEG-Conformer,balanced_accuracy,True,13,0.55769230769230771,0.097031253225773106,0.5,0.50961538461538458,0.61538461538461542,0.10576923076923084
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eeg_conformer,EEG-Conformer,sensitivity,True,13,0.65384615384615385,0.2609769613566959,0.5,0.51923076923076927,0.78846153846153844,0.26923076923076916
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eeg_conformer,EEG-Conformer,specificity,True,13,0.46153846153846156,0.32025630761017426,0.5,0.30769230769230771,0.61538461538461542,0.30769230769230771
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eeg_conformer,EEG-Conformer,precision,True,13,0.73461538461538467,0.12480754415067656,0.66666666666666663,0.67692307692307696,0.8076923076923076,0.13076923076923064
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eeg_conformer,EEG-Conformer,f1,True,13,0.65647130647130658,0.1395952732730362,0.5714285714285714,0.58223443223443228,0.72881715506715505,0.14658272283272278
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eeg_conformer,EEG-Conformer,auroc,True,13,0.58653846153846156,0.25199524313784688,0.625,0.45192307692307693,0.71153846153846156,0.25961538461538464
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eeg_conformer,EEG-Conformer,pr_auc,True,13,0.75016025641025641,0.16949096058307425,0.79583333333333339,0.65672676282051279,0.8339743589743589,0.17724759615384611
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eeg_conformer,EEG-Conformer,average_precision,True,13,0.79391025641025637,0.13383818683922108,0.81666666666666665,0.72115384615384626,0.86217948717948711,0.14102564102564086
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eeg_conformer,EEG-Conformer,log_loss,False,13,0.97484952736282737,0.44278418127679653,0.80028382933606268,0.77359596017252008,1.227339623009525,0.45374366283700496
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eeg_conformer,EEG-Conformer,brier_score,False,13,0.29262238499633847,0.087324245417179244,0.25747153399586981,0.2516744145617672,0.34137285218614966,0.089698437624382454
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eegnet,EEGNet,accuracy,True,13,0.60256410256410264,0.12799127463138407,0.66666666666666663,0.53846153846153844,0.66666666666666674,0.1282051282051283
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eegnet,EEGNet,balanced_accuracy,True,13,0.50961538461538458,0.080064076902543579,0.5,0.47115384615384615,0.55769230769230771,0.086538461538461564
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eegnet,EEGNet,sensitivity,True,13,0.78846153846153844,0.32025630761017421,1,0.61538461538461542,0.94230769230769229,0.32692307692307687
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eegnet,EEGNet,specificity,True,13,0.23076923076923078,0.33011264588676242,0,0.076923076923076927,0.42307692307692307,0.34615384615384615
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eegnet,EEGNet,precision,True,12,0.67222222222222239,0.044570528228101439,0.66666666666666663,0.65000000000000002,0.70000000000000007,0.050000000000000044
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eegnet,EEGNet,f1,True,13,0.68229548229548231,0.23135598668115681,0.80000000000000004,0.54501831501831499,0.78192918192918193,0.23691086691086694
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eegnet,EEGNet,auroc,True,13,0.47115384615384615,0.22909381126292858,0.375,0.36538461538461536,0.59615384615384615,0.23076923076923078
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eegnet,EEGNet,pr_auc,True,13,0.69439102564102562,0.15735347529018046,0.69166666666666665,0.61393830128205118,0.77676282051282053,0.16282451923076935
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eegnet,EEGNet,average_precision,True,13,0.74775641025640993,0.1214854932542362,0.73333333333333328,0.6858974358974359,0.81282051282051271,0.12692307692307681
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eegnet,EEGNet,log_loss,False,13,0.89696048992577826,0.46542095981900117,0.68537930521026935,0.67919797778047153,1.1653183397538951,0.48612036197342356
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,eegnet,EEGNet,brier_score,False,13,0.27639168708118589,0.10469078461669785,0.24458641842025605,0.22812238480445182,0.33672334866951176,0.10860096386505994
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,equal_blend_050,Equal blend (50%),accuracy,True,13,0.51282051282051277,0.24019223070763068,0.66666666666666663,0.38461538461538453,0.6282051282051283,0.24358974358974378
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,equal_blend_050,Equal blend (50%),balanced_accuracy,True,13,0.5,0.19764235376052372,0.5,0.39423076923076922,0.59615384615384615,0.20192307692307693
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,equal_blend_050,Equal blend (50%),sensitivity,True,13,0.53846153846153844,0.36580609968137839,0.75,0.34615384615384615,0.73076923076923073,0.38461538461538458
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,equal_blend_050,Equal blend (50%),specificity,True,13,0.46153846153846156,0.24677405839641228,0.5,0.34615384615384615,0.57692307692307687,0.23076923076923073
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,equal_blend_050,Equal blend (50%),precision,True,12,0.58750000000000002,0.28507707623367301,0.70833333333333326,0.41805555555555557,0.72222222222222221,0.30416666666666664
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,equal_blend_050,Equal blend (50%),f1,True,13,0.53192918192918193,0.33272402011639679,0.75,0.34816849816849815,0.69688644688644696,0.34871794871794881
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,equal_blend_050,Equal blend (50%),auroc,True,13,0.54807692307692313,0.27261494870313008,0.625,0.40384615384615385,0.69230769230769229,0.28846153846153844
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,equal_blend_050,Equal blend (50%),pr_auc,True,13,0.74471153846153837,0.18149053201820395,0.8354166666666667,0.64855769230769222,0.83846153846153848,0.18990384615384626
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,equal_blend_050,Equal blend (50%),average_precision,True,13,0.78782051282051269,0.14441233822997407,0.85416666666666663,0.71185897435897438,0.86057692307692291,0.14871794871794852
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,equal_blend_050,Equal blend (50%),log_loss,False,13,1.53398511933804,1.8081114230021207,0.75750216033098494,0.74205254502742002,2.6172981351331202,1.8752455901057001
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,equal_blend_050,Equal blend (50%),brier_score,False,13,0.31754244018459798,0.16690136227115621,0.25900838490009209,0.24554757915354913,0.41332899447904037,0.16778141532549123
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,extra_trees,Extra Trees,accuracy,True,13,0.52564102564102566,0.2135042050734495,0.5,0.39743589743589747,0.6282051282051283,0.23076923076923084
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,extra_trees,Extra Trees,balanced_accuracy,True,13,0.48076923076923078,0.17563985588231101,0.5,0.38461538461538464,0.56730769230769229,0.18269230769230765
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,extra_trees,Extra Trees,sensitivity,True,13,0.61538461538461542,0.36250552604099207,0.5,0.42307692307692307,0.80769230769230771,0.38461538461538464
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,extra_trees,Extra Trees,specificity,True,13,0.34615384615384615,0.31521258597805762,0.5,0.19230769230769232,0.5,0.30769230769230771
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,extra_trees,Extra Trees,precision,True,13,0.63205128205128203,0.22735002570493407,0.66666666666666663,0.5,0.73461538461538467,0.23461538461538467
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,extra_trees,Extra Trees,f1,True,13,0.58614163614163606,0.25950775304775181,0.5714285714285714,0.44249084249084242,0.71306623931623936,0.27057539682539694
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,extra_trees,Extra Trees,auroc,True,13,0.49038461538461536,0.2364094394835432,0.625,0.36538461538461536,0.60576923076923073,0.24038461538461536
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,extra_trees,Extra Trees,pr_auc,True,13,0.68798076923076934,0.15907664031176133,0.76666666666666661,0.60239583333333346,0.77020432692307672,0.16780849358974326
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,extra_trees,Extra Trees,average_precision,True,13,0.74391025641025632,0.12458978272761359,0.8041666666666667,0.67692307692307696,0.80801282051282053,0.13108974358974357
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,extra_trees,Extra Trees,log_loss,False,13,1.0890290869487789,0.53280716812240025,0.87865867489067784,0.81939989257069556,1.3670701927487903,0.5476703001780947
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,extra_trees,Extra Trees,brier_score,False,13,0.32235978823059874,0.12554999243940307,0.25816976609155501,0.2645558071592064,0.39530284913721003,0.13074704197800363
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_010,Fixed blend (10%),accuracy,True,13,0.52564102564102566,0.24387073312091895,0.5,0.39743589743589741,0.64102564102564108,0.24358974358974367
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_010,Fixed blend (10%),balanced_accuracy,True,13,0.50961538461538458,0.20704731281422067,0.5,0.39423076923076922,0.60576923076923073,0.21153846153846151
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_010,Fixed blend (10%),sensitivity,True,13,0.55769230769230771,0.35581254067635687,0.5,0.36538461538461536,0.73076923076923073,0.36538461538461536
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_010,Fixed blend (10%),specificity,True,13,0.46153846153846156,0.24677405839641228,0.5,0.34615384615384615,0.57692307692307687,0.23076923076923073
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_010,Fixed blend (10%),precision,True,13,0.6166666666666667,0.29603866113886018,0.66666666666666663,0.44871794871794879,0.75512820512820511,0.30641025641025632
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_010,Fixed blend (10%),f1,True,13,0.55964590964590966,0.30094348681021521,0.5714285714285714,0.39713064713064711,0.70628815628815622,0.30915750915750911
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_010,Fixed blend (10%),auroc,True,13,0.50961538461538458,0.25239239900782096,0.5,0.375,0.63461538461538458,0.25961538461538458
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_010,Fixed blend (10%),pr_auc,True,13,0.70560897435897429,0.16656981694586484,0.69166666666666665,0.61987179487179489,0.79278846153846161,0.17291666666666672
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_010,Fixed blend (10%),average_precision,True,13,0.75801282051282048,0.13154685937272015,0.73333333333333328,0.69006410256410255,0.82532852564102543,0.13526442307692288
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_010,Fixed blend (10%),log_loss,False,13,1.7134321902572816,1.9715134877632479,0.94401597509511281,0.85231187343679193,2.8896301129284394,2.0373182394916474
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_010,Fixed blend (10%),brier_score,False,13,0.34795082412614248,0.20081691645165864,0.29357672696859005,0.25628188784445449,0.46572348399614605,0.20944159615169156
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_025,Fixed blend (25%),accuracy,True,13,0.53846153846153844,0.24677405839641228,0.66666666666666663,0.39743589743589747,0.65384615384615385,0.25641025641025639
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_025,Fixed blend (25%),balanced_accuracy,True,13,0.51923076923076927,0.20945212414223044,0.625,0.39423076923076922,0.61538461538461542,0.2211538461538462
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_025,Fixed blend (25%),sensitivity,True,13,0.57692307692307687,0.35917462362534786,0.75,0.38461538461538464,0.75,0.36538461538461536
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_025,Fixed blend (25%),specificity,True,13,0.46153846153846156,0.24677405839641228,0.5,0.34615384615384615,0.57692307692307687,0.23076923076923073
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_025,Fixed blend (25%),precision,True,13,0.62307692307692319,0.29810656042348577,0.75,0.45256410256410262,0.76282051282051266,0.31025641025641004
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_025,Fixed blend (25%),f1,True,13,0.57338217338217323,0.30556596824568999,0.75,0.40658577533577528,0.72295787545787538,0.3163721001221001
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_025,Fixed blend (25%),auroc,True,13,0.51923076923076927,0.25436887710768713,0.5,0.38461538461538464,0.65384615384615385,0.26923076923076922
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_025,Fixed blend (25%),pr_auc,True,13,0.72003205128205117,0.16278362548202208,0.73124999999999996,0.63541666666666674,0.80401041666666662,0.16859374999999988
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_025,Fixed blend (25%),average_precision,True,13,0.76762820512820507,0.1298609682800074,0.77083333333333326,0.7003125,0.83525641025641018,0.13494391025641017
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_025,Fixed blend (25%),log_loss,False,13,1.6057515094206174,1.8821817309378992,0.82932091980440881,0.7805417201896,2.7314451498689318,1.9509034296793319
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,fixed_blend_025,Fixed blend (25%),brier_score,False,13,0.33157128956992998,0.18485472021871502,0.28081273380759381,0.24989502320861118,0.44213387520776709,0.19223885199915591
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,rf,Random forest,accuracy,True,13,0.49999999999999994,0.20412414523193151,0.5,0.38461538461538464,0.60256410256410253,0.2179487179487179
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,rf,Random forest,balanced_accuracy,True,13,0.46153846153846156,0.18669699845141921,0.5,0.35576923076923078,0.54807692307692313,0.19230769230769235
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,rf,Random forest,sensitivity,True,13,0.57692307692307687,0.31266021533992816,0.5,0.40384615384615385,0.73076923076923073,0.32692307692307687
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,rf,Random forest,specificity,True,13,0.34615384615384615,0.31521258597805757,0.5,0.19230769230769232,0.5,0.30769230769230771
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,rf,Random forest,precision,True,13,0.62692307692307692,0.22725602114201318,0.66666666666666663,0.49487179487179483,0.73461538461538456,0.23974358974358972
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,rf,Random forest,f1,True,13,0.57112332112332109,0.23521930161432197,0.5714285714285714,0.43943223443223439,0.68675671550671546,0.24732448107448107
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,rf,Random forest,auroc,True,13,0.48076923076923078,0.18988863132818751,0.5,0.375,0.57692307692307687,0.20192307692307687
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,rf,Random forest,pr_auc,True,13,0.70480769230769247,0.13782155324095463,0.73124999999999996,0.63205128205128203,0.77163461538461542,0.13958333333333339
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,rf,Random forest,average_precision,True,13,0.75416666666666654,0.10655593210453684,0.77083333333333326,0.69550480769230771,0.8076923076923076,0.11218749999999988
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,rf,Random forest,log_loss,False,13,1.5053419428920602,1.0533553433505713,0.98022798538501477,1.0073420044689358,2.0812320928330932,1.0738900883641573
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,rf,Random forest,brier_score,False,13,0.35226519372317472,0.15970460439710088,0.29784551493825778,0.27815554655072278,0.44147411220232335,0.16331856565160058
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_mdm,Riemannian MDM,accuracy,True,13,0.60256410256410253,0.16012815380508716,0.66666666666666663,0.52564102564102555,0.67948717948717952,0.15384615384615397
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_mdm,Riemannian MDM,balanced_accuracy,True,13,0.52884615384615385,0.14571881950858084,0.5,0.45192307692307693,0.60576923076923073,0.1538461538461538
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_mdm,Riemannian MDM,sensitivity,True,13,0.75,0.28867513459481287,0.75,0.59615384615384615,0.90384615384615385,0.30769230769230771
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_mdm,Riemannian MDM,specificity,True,13,0.30769230769230771,0.32522181779399545,0.5,0.15384615384615385,0.5,0.34615384615384615
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_mdm,Riemannian MDM,precision,True,13,0.68333333333333346,0.13368010461684407,0.66666666666666663,0.61666666666666659,0.7564102564102565,0.13974358974358991
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_mdm,Riemannian MDM,f1,True,13,0.68968253968253967,0.18285399670279917,0.75,0.58846153846153837,0.77606837606837609,0.18760683760683772
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_mdm,Riemannian MDM,auroc,True,13,0.51923076923076927,0.13352350220476408,0.5,0.45192307692307693,0.59615384615384615,0.14423076923076922
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_mdm,Riemannian MDM,pr_auc,True,13,0.69374999999999987,0.12452746331781746,0.73124999999999996,0.62900641025641035,0.7591426282051279,0.13013621794871755
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_mdm,Riemannian MDM,average_precision,True,13,0.75192307692307692,0.089310232693782979,0.77083333333333326,0.70673076923076927,0.79935897435897441,0.092628205128205132
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_mdm,Riemannian MDM,log_loss,False,13,1.6431962149684538,1.7888446457582015,0.85845750862360382,0.92693568980096985,2.7380938575565028,1.8111581677555328
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_mdm,Riemannian MDM,brier_score,False,13,0.30116009661875209,0.087795842142666711,0.29025497270617628,0.25710175102497512,0.34793782354091668,0.090836072515941557
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_ts_logreg,Riemannian TS-LR,accuracy,True,13,0.51282051282051289,0.18586059169215927,0.5,0.41025641025641024,0.60256410256410264,0.1923076923076924
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_ts_logreg,Riemannian TS-LR,balanced_accuracy,True,13,0.46153846153846156,0.16444837862006798,0.5,0.36538461538461536,0.53846153846153844,0.17307692307692307
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_ts_logreg,Riemannian TS-LR,sensitivity,True,13,0.61538461538461542,0.28165035607455408,0.5,0.480288461538462,0.76923076923076927,0.28894230769230728
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_ts_logreg,Riemannian TS-LR,specificity,True,13,0.30769230769230771,0.25318484177091666,0.5,0.19230769230769232,0.42307692307692307,0.23076923076923075
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_ts_logreg,Riemannian TS-LR,precision,True,13,0.62179487179487181,0.14278717252672468,0.66666666666666663,0.54487179487179482,0.68589743589743601,0.14102564102564119
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_ts_logreg,Riemannian TS-LR,f1,True,13,0.60311355311355297,0.19564027637325465,0.5714285714285714,0.49560439560439556,0.69981684981684988,0.20421245421245432
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_ts_logreg,Riemannian TS-LR,auroc,True,13,0.59615384615384615,0.2609769613566959,0.625,0.45192307692307693,0.72115384615384615,0.26923076923076922
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_ts_logreg,Riemannian TS-LR,pr_auc,True,13,0.763301282051282,0.16292576536989942,0.76666666666666661,0.67403445512820503,0.84358974358974359,0.16955528846153856
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_ts_logreg,Riemannian TS-LR,average_precision,True,13,0.8025641025641026,0.13186626113684585,0.8041666666666667,0.73076923076923095,0.86730769230769222,0.13653846153846128
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_ts_logreg,Riemannian TS-LR,log_loss,False,13,1.4402978920811287,0.75654332526637247,1.4601437428226764,1.0645868560302936,1.8626536686140471,0.79806681258375356
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,riemann_ts_logreg,Riemannian TS-LR,brier_score,False,13,0.34386488914428498,0.14955791356331588,0.29744872156427377,0.26797828197497636,0.42445929749879252,0.15648101552381616
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,stack_recording,OOF recording-level stacking,accuracy,True,13,0.51282051282051289,0.14371941641709604,0.5,0.43589743589743585,0.57724358974358514,0.14134615384614929
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,stack_recording,OOF recording-level stacking,balanced_accuracy,True,13,0.52884615384615385,0.15439605249371186,0.5,0.45192307692307693,0.61538461538461542,0.16346153846153849
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,stack_recording,OOF recording-level stacking,sensitivity,True,13,0.48076923076923078,0.18988863132818751,0.5,0.36538461538461536,0.57692307692307687,0.21153846153846151
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,stack_recording,OOF recording-level stacking,specificity,True,13,0.57692307692307687,0.27735009811261457,0.5,0.42307692307692307,0.73076923076923073,0.30769230769230765
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,stack_recording,OOF recording-level stacking,precision,True,13,0.68076923076923079,0.26050575399259007,0.66666666666666663,0.53586538461538458,0.80769230769230771,0.27182692307692313
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,stack_recording,OOF recording-level stacking,f1,True,13,0.55219780219780223,0.19291215543635326,0.5714285714285714,0.43864468864468864,0.63644688644688641,0.19780219780219777
