dataset,setting,setting_display,comparison_family,subject,method,method_display,n_recordings,n_class_0,n_class_1,tn,fp,fn,tp,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,auroc,pr_auc,average_precision,log_loss,brier_score
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,3,fixed_blend_010,Fixed blend (10%),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.39535278701860244,0.13113080048107403
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,3,fixed_blend_025,Fixed blend (25%),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.44932510241585827,0.14915163467232695
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,3,rf,Random forest,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.52322679982068554,0.17554258359544128
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,3,riemann_mdm,Riemannian MDM,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.65318761584261209,0.22891813107321535
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,3,riemann_ts_logreg,Riemannian TS-LR,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.37268599990326029,0.14505196063829295
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,3,stack_recording,OOF recording-level stacking,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,0.71832522409977617,0.2632635362612854
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,4,always_fuse,Neural-classical stacking,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,2.4514861981544049,0.33291958360550239
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,4,always_nn,Feature-MLP (neural reference),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,4.0631198663362111,0.33332994536820804
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,4,cbsf,CB-SF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,2.826735713556138,0.33319635788333823
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,4,dasf_clean,DASF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,2.4514861981544049,0.33291958360550239
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,4,eeg_conformer,EEG-Conformer,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,1.7579293788779931,0.3299114712701095
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,4,eegnet,EEGNet,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.56710617518144735,0.19878761529273117
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,4,equal_blend_050,Equal blend (50%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,2.7001268228604967,0.3331340693951314
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,4,extra_trees,Extra Trees,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,2.9555971307300282,0.33323939807117242
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,4,fixed_blend_010,Fixed blend (10%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,3.1971886208565077,0.33328794128172806
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,4,fixed_blend_025,Fixed blend (25%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,2.9210638559065738,0.33322984881130685
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,4,rf,Random forest,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,3.57292619544971,0.33331858304798739
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,4,riemann_mdm,Riemannian MDM,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,2.4801497609065049,0.33294210039365629
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,4,riemann_ts_logreg,Riemannian TS-LR,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,2.0700047068405167,0.3319948145874056
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,4,stack_recording,OOF recording-level stacking,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,1.6601759836389707,0.32940174252398685
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,5,always_fuse,Neural-classical stacking,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,1.2132120805934021,0.48984081049452932
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,5,always_nn,Feature-MLP (neural reference),3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,3.9743997160603777,0.94454312525828532
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,5,cbsf,CB-SF,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,1.292762592298637,0.52463624791971764
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,5,dasf_clean,DASF,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,1.2132120805934021,0.48984081049452932
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,5,eeg_conformer,EEG-Conformer,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.62491648235020159,0.21595544177628381
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,5,eegnet,EEGNet,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.63972110150574513,0.22370115439748015
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,5,equal_blend_050,Equal blend (50%),3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,1.4938996750528011,0.60135796223361615
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,5,extra_trees,Extra Trees,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,1.5344002344343981,0.57612885899629029
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,5,fixed_blend_010,Fixed blend (10%),3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,2.1953839295787385,0.78514553638549189
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,5,fixed_blend_025,Fixed blend (25%),3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,1.8012842279398331,0.69586721584075917
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,5,rf,Random forest,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,2.0190730700183441,0.64945471155096401
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,5,riemann_mdm,Riemannian MDM,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.56561464241223358,0.18993583382553178
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,5,riemann_ts_logreg,Riemannian TS-LR,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,1.6872355436794046,0.56826152711961464
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,5,stack_recording,OOF recording-level stacking,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,0.59275064471647632,0.20194169533633119
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,6,always_fuse,Neural-classical stacking,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.67500953099874639,0.2407715424164191
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,6,always_nn,Feature-MLP (neural reference),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.59484874027022638,0.20527401573067447
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,6,cbsf,CB-SF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.64800756631046319,0.22769426649279248
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,6,dasf_clean,DASF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.67500953099874639,0.2407715424164191
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,6,eeg_conformer,EEG-Conformer,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.54168998330983997,0.17688209185547707
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,6,eegnet,EEGNet,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.67832947408918776,0.24260298540604452
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,6,equal_blend_050,Equal blend (50%),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.61986745737404514,0.2141314632434749
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,6,extra_trees,Extra Trees,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,0.66569863584235434,0.23666365064971706
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,6,fixed_blend_010,Fixed blend (10%),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.59917027022985603,0.20590459603426461
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,6,fixed_blend_025,Fixed blend (25%),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.60515893340893312,0.20776029723977021
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,6,rf,Random forest,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.62793570723345582,0.21811306653474402
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,6,riemann_mdm,Riemannian MDM,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.49096811191284478,0.15388211983601033
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,6,riemann_ts_logreg,Riemannian TS-LR,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.53827438973632691,0.20253544907601848
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,6,stack_recording,OOF recording-level stacking,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.74122675610138655,0.26328569164716265
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,7,always_fuse,Neural-classical stacking,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,0.85144794315934591,0.32435893354195117
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,7,always_nn,Feature-MLP (neural reference),3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,2.1064901517929409,0.50064954222878955
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,7,cbsf,CB-SF,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,0.88372553781322061,0.33683831473578402
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,7,dasf_clean,DASF,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,2.1064901517929409,0.50064954222878955
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,7,eeg_conformer,EEG-Conformer,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,2.8565886617436114,0.64798427273284098
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,7,eegnet,EEGNet,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,3.1816972393960801,0.65070728578872794
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,7,equal_blend_050,Equal blend (50%),3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,0.96656803932071644,0.36514762005844176
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,7,extra_trees,Extra Trees,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,2.8593273072884391,0.54895087288027611
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,7,fixed_blend_010,Fixed blend (10%),3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,1.3087738166305307,0.44045198645777578
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,7,fixed_blend_025,Fixed blend (25%),3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,1.1085176976054798,0.40311031729168278
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,7,rf,Random forest,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,5.4366623814882695,0.66599731982023946
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,7,riemann_mdm,Riemannian MDM,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,3.6300836348466472,0.51107211173908151
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,7,riemann_ts_logreg,Riemannian TS-LR,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.3111092194406071,0.10489587623032937
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,7,stack_recording,OOF recording-level stacking,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.62231532951697177,0.22404803146296473
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,8,always_fuse,Neural-classical stacking,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.70680069631816256,0.25629891035982966
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,8,always_nn,Feature-MLP (neural reference),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,1.6535310869457269,0.33021361023330659
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,8,cbsf,CB-SF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.70516519293448843,0.25465919842616319
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,8,dasf_clean,DASF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,1.6535310869457269,0.33021361023330659
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,8,eeg_conformer,EEG-Conformer,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.68898089875556046,0.24173017377516282
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,8,eegnet,EEGNet,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.67347756230151712,0.23680711961509771
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,8,equal_blend_050,Equal blend (50%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.71747948238576453,0.25738144684761538
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,8,extra_trees,Extra Trees,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.69412855750700631,0.24715538010614999
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,8,fixed_blend_010,Fixed blend (10%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.84181271771139021,0.2842754183533765
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,8,fixed_blend_025,Fixed blend (25%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.75947638140252705,0.2679450938985089
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,8,rf,Random forest,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.74574763003402278,0.26827779978509575
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,8,riemann_mdm,Riemannian MDM,3,1,2,0,1,1,1,0.33333333333333331,0.25,0.5,0,0.5,0.5,0,0.41666666666666663,0.58333333333333326,1.1287077078188665,0.40019492992231603
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,8,riemann_ts_logreg,Riemannian TS-LR,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,2.5255746702511996,0.37317953635952666
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,8,stack_recording,OOF recording-level stacking,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,1.2569107742491623,0.50681398593727556
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,9,always_fuse,Neural-classical stacking,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.66512637085540138,0.23601982457909254
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,9,always_nn,Feature-MLP (neural reference),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,2.7150518609662195,0.33313995905839094
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,9,cbsf,CB-SF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.62649717134457128,0.21746127932225381
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,9,dasf_clean,DASF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,2.7150518609662195,0.33313995905839094
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,9,eeg_conformer,EEG-Conformer,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,1.0722756542610485,0.30608918057624335
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,9,eegnet,EEGNet,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.70453434856312158,0.24593142320477177
