variant_id,variant,evaluation,evaluation_display,condition,condition_display,participant,split_seed,fold,train_windows,validation_windows,validation_recordings,recording_accuracy,recording_log_loss
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,8,,8,9724,1038,4,0.5,0.9778878261701234
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,9,,9,9683,1079,4,0.25,1.653111146041608
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,10,,10,10224,538,4,0.5,2.4418173353651427
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,11,,11,9990,772,4,0.75,0.6303691788289955
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,12,,12,10107,655,4,0.5,0.789603766081406
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,13,,13,10092,670,4,0.75,0.36559278779036675
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,14,,14,10168,594,4,0.75,3.275970897324535
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,15,,15,10035,727,4,0.75,6.713407950944004
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,1,,1,8798,653,4,0.5,0.7881269951758816
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,2,,2,8592,859,4,0.5,1.0476485760619547
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,3,,3,8881,570,4,0.75,0.41825921858307713
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,4,,4,8992,459,4,0.5,13.81551055796524
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,5,,5,8791,660,4,0.75,0.43502168640887295
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,6,,6,8910,541,4,0.5,7.884010464045775
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,7,,7,8910,541,4,0.5,5.060845821061873
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,8,,8,8705,746,4,0.5,1.0088114438857327
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,9,,9,8578,873,4,0.75,0.4171870523373856
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,10,,10,8858,593,4,0.75,0.48857976854331625
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,11,,11,8779,672,4,0.75,0.5802995160848823
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,12,,12,8828,623,4,1.0,0.5576608140377426
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,13,,13,8878,573,4,0.75,0.3469825087834823
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,14,,14,8944,507,4,0.75,1.2829295529105265
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,15,,15,8870,581,4,0.75,2.135089152055046
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,1,,1,10762,653,4,0.75,0.5687298109312192
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,2,,2,10762,859,4,0.5,0.6943538370505331
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,3,,3,10762,570,4,0.75,0.3071922168133983
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,4,,4,10762,459,4,0.75,1.6461186069349112
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,5,,5,10762,660,4,1.0,0.4261631789227823
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,6,,6,10762,541,4,0.75,0.5100412561581508
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,7,,7,10762,541,4,0.5,0.7780647535867845
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,8,,8,10762,746,4,0.75,0.5395027632476534
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,9,,9,10762,873,4,0.75,0.6763427460331771
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,10,,10,10762,593,4,0.75,0.39062504576881973
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,11,,11,10762,672,4,0.75,0.5500361238431646
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,12,,12,10762,623,4,0.75,0.5047832844101268
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,13,,13,10762,573,4,0.75,0.5345398373436211
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,14,,14,10762,507,4,0.75,0.6463657912778943
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,15,,15,10762,581,4,0.75,0.6298195898876879
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,1,,1,9451,696,4,0.75,0.42496659858222297
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,2,,2,9451,988,4,0.75,0.4519308342630741
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,3,,3,9451,569,4,0.75,0.7253353297774198
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,4,,4,9451,666,4,1.0,0.2594121706255009
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,5,,5,9451,827,4,0.5,0.820456038980443
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,6,,6,9451,590,4,0.5,0.7777672505387874
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,7,,7,9451,353,4,0.5,0.5806544221469756
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,8,,8,9451,1038,4,0.75,0.4313375750613802
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,9,,9,9451,1079,4,0.5,0.7137347798980991
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,10,,10,9451,538,4,0.5,0.7452995430332843
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,11,,11,9451,772,4,0.75,0.5462739626448779
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,12,,12,9451,655,4,0.75,0.7801579195710474
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,13,,13,9451,670,4,1.0,0.47652028934196755
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,14,,14,9451,594,4,0.75,2.761968373073487
no_window_zscore,No within-window z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,15,,15,9451,727,4,0.75,0.6371519862928613
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1335,1,370,326,2,0.5,0.4910530491051031
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1335,2,326,370,2,0.5,3.3675117612337018
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1388,1,321,375,2,1.0,9.893791315131454e-06
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1388,2,375,321,2,0.5,1.6384176048385641
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1441,1,321,375,2,1.0,9.893791315131454e-06
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1441,2,375,321,2,0.5,1.6384176048385641
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1494,1,321,375,2,1.0,9.893791315131454e-06
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1494,2,375,321,2,0.5,1.6384176048385641
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1547,1,370,326,2,0.5,0.4910530491051031
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1547,2,326,370,2,0.5,3.3675117612337018
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1335,1,402,586,2,0.5,13.852645564756765
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1335,2,586,402,2,0.5,5.335100063834902
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1388,1,268,720,2,1.0,0.00042405861738354316
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1388,2,720,268,2,0.5,5.653119767975232
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1441,1,268,720,2,1.0,0.00042405861738354316
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1441,2,720,268,2,0.5,5.653119767975232
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1494,1,268,720,2,1.0,0.00042405861738354316
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1494,2,720,268,2,0.5,5.653119767975232
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1547,1,402,586,2,0.5,13.852645564756765
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1547,2,586,402,2,0.5,5.335100063834902
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1335,1,251,318,2,0.5,13.227165845251426
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1335,2,318,251,2,0.5,2.1661840255917175
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1388,1,228,341,2,0.0,14.307422902979312
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1388,2,341,228,2,0.5,3.449989191174871
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1441,1,228,341,2,0.0,14.307422902979312
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1441,2,341,228,2,0.5,3.449989191174871
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1494,1,228,341,2,0.0,14.307422902979312
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1494,2,341,228,2,0.5,3.449989191174871
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1547,1,251,318,2,0.5,13.227165845251426
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1547,2,318,251,2,0.5,2.1661840255917175
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1335,1,340,326,2,1.0,0.16817048515676358
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1335,2,326,340,2,0.5,1.080871005802619
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1388,1,329,337,2,0.5,0.5548477512685889
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1388,2,337,329,2,1.0,8.54057483548259e-05
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1441,1,329,337,2,0.5,0.5548477512685889
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1441,2,337,329,2,1.0,8.54057483548259e-05
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1494,1,329,337,2,0.5,0.5548477512685889
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1494,2,337,329,2,1.0,8.54057483548259e-05
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1547,1,340,326,2,1.0,0.16817048515676358
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1547,2,326,340,2,0.5,1.080871005802619
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1335,1,385,442,2,0.0,4.712822686403618
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1335,2,442,385,2,0.5,5.508491076757317
