outer_subject,meta_subject,feature_shift,disagreement,entropy_nn,entropy_fuse,confidence_nn,benefit,feature_shift_original
9,7,0.20599085531438688,0.2020839302945741,0.3162821503756496,0.602141024875456,0.8399158297449604,0.0,0.3121668994426727
9,8,0.408302270733277,0.2430915530713185,0.1574749198411393,0.5815806194440338,0.9339805809289274,0.0,0.4143016040325165
9,10,0.26895888183877215,0.2153095139704574,0.2900680789018351,0.6457507809151349,0.8694667944677701,0.0,0.4121023118495941
9,11,0.40186011543037814,0.2082604267223919,0.4220206962046521,0.6505538929334226,0.7841612714405505,0.0,0.387298583984375
9,12,0.37595918502008707,0.2188415414186555,0.4124169386556879,0.6548452063697551,0.8102151510369686,0.0,0.4465455710887909
9,13,0.3653435405665898,0.2336006701280801,0.2153243196819274,0.5939382157657515,0.907604263077921,0.0,0.4409464001655578
9,14,0.7316642439286211,0.2134375559156767,0.1280633401540394,0.5381107298266691,0.9502072347334338,0.0,0.7077605128288269
9,15,0.35045845271035864,0.1758629557700415,0.4517428797787557,0.6330681628440847,0.7716310598171396,0.0,0.5972750782966614
10,1,0.44371633567648916,0.171001985273982,0.5679072697972825,0.6841406063536373,0.7046821656925925,0.0,0.5089317560195923
10,2,0.2968273721007797,0.2484542623947888,0.1170529381812762,0.5955946268247093,0.9472497196091332,0.0,0.3161695003509521
10,3,0.24915576646805088,0.2355026672834904,0.1418105548379496,0.5656441290025468,0.9386477889411268,-0.25,0.2823099493980407
10,4,0.7204644705521652,0.1976961842620244,0.5629877050084039,0.6886093684588515,0.7049780853159793,0.25,825.851318359375
10,5,0.23743069892031093,0.2420274497807943,0.2172519650773946,0.6060399468543118,0.905514678182452,0.25,0.3194000124931335
10,6,0.5943868157921186,0.1889569327502765,0.5505656729494401,0.6832201372159811,0.719141395920414,0.25,0.6863276362419128
10,7,0.18453953478558605,0.2396476344264464,0.253972517056807,0.5914074747168481,0.8815842904044954,0.25,0.3143011629581451
10,8,0.36999619112527943,0.262581412988326,0.2117855080485235,0.6053295420004547,0.9116632762671896,0.0,0.3920858800411224
10,9,0.25055623031871405,0.2155101758890607,0.3230761900634866,0.6323258358992252,0.8388792808902165,0.0,0.3106273710727691
10,11,0.37101920322904214,0.231488183279393,0.235366545713168,0.5973424076547024,0.8972530049981231,0.0,0.3685857653617859
10,12,0.34206833395238934,0.2379177529094293,0.4411685052858111,0.6739346153172008,0.8209266013771523,0.0,0.4244103133678436
