protocol,subject,direction,seed,validation_accuracy_nn,validation_accuracy_fuse,validation_gain,covariance_shift,effective_margin,used_fusion,selected_input_method,gate_source_recordings,inner_folds,selected_epoch,task
loso,4,arithmetic,1494,0.7678571428571429,0.75,-0.017857142857142905,1.1292780504593152,0.15,False,always_nn,56,,,arithmetic
loso,4,arithmetic,1547,0.7678571428571429,0.6964285714285714,-0.07142857142857151,1.1292780504593152,0.15,False,always_nn,56,,,arithmetic
loso,5,arithmetic,1335,0.6607142857142857,0.7321428571428571,0.0714285714285714,0.13256346190797813,0.046512692381595624,True,always_fuse,56,,,arithmetic
loso,5,arithmetic,1388,0.6607142857142857,0.6428571428571429,-0.017857142857142794,0.13256346190797813,0.046512692381595624,False,always_nn,56,,,arithmetic
loso,5,arithmetic,1441,0.6071428571428571,0.75,0.1428571428571429,0.13256346190797813,0.046512692381595624,True,always_fuse,56,,,arithmetic
loso,5,arithmetic,1494,0.6607142857142857,0.6964285714285714,0.0357142857142857,0.13256346190797813,0.046512692381595624,False,always_nn,56,,,arithmetic
loso,5,arithmetic,1547,0.6607142857142857,0.7142857142857143,0.0535714285714286,0.13256346190797813,0.046512692381595624,True,always_fuse,56,,,arithmetic
loso,6,arithmetic,1335,0.6964285714285714,0.7321428571428571,0.0357142857142857,0.3719814990250258,0.09439629980500516,False,always_nn,56,,,arithmetic
loso,6,arithmetic,1388,0.7142857142857143,0.6964285714285714,-0.017857142857142905,0.3719814990250258,0.09439629980500516,False,always_nn,56,,,arithmetic
loso,6,arithmetic,1441,0.75,0.7321428571428571,-0.017857142857142905,0.3719814990250258,0.09439629980500516,False,always_nn,56,,,arithmetic
loso,6,arithmetic,1494,0.6964285714285714,0.6785714285714286,-0.017857142857142794,0.3719814990250258,0.09439629980500516,False,always_nn,56,,,arithmetic
loso,6,arithmetic,1547,0.6071428571428571,0.7321428571428571,0.125,0.3719814990250258,0.09439629980500516,True,always_fuse,56,,,arithmetic
loso,7,arithmetic,1335,0.6964285714285714,0.7321428571428571,0.0357142857142857,0.2927940152211979,0.07855880304423958,False,always_nn,56,,,arithmetic
loso,7,arithmetic,1388,0.7321428571428571,0.6964285714285714,-0.0357142857142857,0.2927940152211979,0.07855880304423958,False,always_nn,56,,,arithmetic
loso,7,arithmetic,1441,0.6964285714285714,0.7142857142857143,0.017857142857142905,0.2927940152211979,0.07855880304423958,False,always_nn,56,,,arithmetic
loso,7,arithmetic,1494,0.7321428571428571,0.7321428571428571,0.0,0.2927940152211979,0.07855880304423958,False,always_nn,56,,,arithmetic
loso,7,arithmetic,1547,0.6607142857142857,0.7142857142857143,0.0535714285714286,0.2927940152211979,0.07855880304423958,False,always_nn,56,,,arithmetic
loso,8,arithmetic,1335,0.625,0.6964285714285714,0.0714285714285714,0.18522915352185018,0.05704583070437004,True,always_fuse,56,,,arithmetic
loso,8,arithmetic,1388,0.625,0.6607142857142857,0.0357142857142857,0.18522915352185018,0.05704583070437004,False,always_nn,56,,,arithmetic
loso,8,arithmetic,1441,0.6607142857142857,0.6785714285714286,0.017857142857142905,0.18522915352185018,0.05704583070437004,False,always_nn,56,,,arithmetic
