Analysis setting,Participant,Method,n_recordings,n_class_0,n_class_1,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,auroc,pr_auc,average_precision,log_loss,brier_score
Stroop to Arithmetic,1,EEGNet,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3151808504007769,0.078440785884134
Stroop to Arithmetic,1,Equal blend (50%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.6477090770695118,0.2273788028011564
Stroop to Arithmetic,1,Extra Trees,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5698886830667363,0.18944640752098
Stroop to Arithmetic,1,Fixed blend (10%),3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6243358581432433,0.2158392227210582
Stroop to Arithmetic,1,Fixed blend (25%),3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6333798853537778,0.2202767600007389
Stroop to Arithmetic,1,Random forest,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5663399444221953,0.187560433121504
Stroop to Arithmetic,1,Riemannian MDM,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2901663682215457,0.0669491782709566
Stroop to Arithmetic,1,Riemannian TS-LR,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.5723618114006997,0.195817588742614
Stroop to Arithmetic,1,OOF recording-level stacking,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.6908052101448886,0.2470622885665659
Stroop to Arithmetic,2,Always fused,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.5,0.7916666666666666,0.8333333333333331,0.8942750475858546,0.3440070433791589
Stroop to Arithmetic,2,Always neural,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.5,0.7916666666666666,0.8333333333333331,1.3451147034995714,0.4692259578650178
Stroop to Arithmetic,2,CB-SF,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.5,0.7916666666666666,0.8333333333333331,0.8770640020763691,0.3353995795366438
Stroop to Arithmetic,2,DASF,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.5,0.7916666666666666,0.8333333333333331,1.3451147034995727,0.4692259578650177
Stroop to Arithmetic,2,EEG-Conformer,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4090326626540815,0.1219187425066795
Stroop to Arithmetic,2,EEGNet,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.807130587211483,0.2936509140965475
Stroop to Arithmetic,2,Equal blend (50%),3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.5,0.7916666666666666,0.8333333333333331,0.8791682090768772,0.3357966583016749
Stroop to Arithmetic,2,Extra Trees,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,1.0,1.0,1.0,0.7086744661122569,0.2580448829184221
Stroop to Arithmetic,2,Fixed blend (10%),3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.5,0.7916666666666666,0.8333333333333331,0.94222671766176,0.3586095445251341
Stroop to Arithmetic,2,Fixed blend (25%),3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.5,0.7916666666666666,0.8333333333333331,0.9004007568700416,0.3434024418221179
Stroop to Arithmetic,2,Random forest,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,1.0,1.0,1.0,1.0683097156386951,0.4143275362283526
Stroop to Arithmetic,2,Riemannian MDM,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6813934114806443,0.2445898187887574
Stroop to Arithmetic,2,Riemannian TS-LR,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,1.0,1.0,1.0,0.8850846069358945,0.3498333819467693
Stroop to Arithmetic,2,OOF recording-level stacking,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.5,0.7916666666666666,0.8333333333333331,2.132688807985516,0.5824005140659352
Stroop to Arithmetic,3,Always fused,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,1.6218510835302544,0.328987435021323
Stroop to Arithmetic,3,Always neural,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,8.123161770062953,0.3333333333159402
Stroop to Arithmetic,3,CB-SF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,1.7380830005992152,0.3298493067727215
Stroop to Arithmetic,3,DASF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,1.6218510835302544,0.328987435021323
Stroop to Arithmetic,3,EEG-Conformer,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6268382049901938,0.2183463343062112
Stroop to Arithmetic,3,EEGNet,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,1.242389682161105,0.3171315762532795
Stroop to Arithmetic,3,Equal blend (50%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,1.9107247382875476,0.3312139936381203
Stroop to Arithmetic,3,Extra Trees,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.9651172891556796,0.2972334877759842
Stroop to Arithmetic,3,Fixed blend (10%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,2.458003491295147,0.3329166918630283
Stroop to Arithmetic,3,Fixed blend (25%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,2.1497571618605877,0.332288324608235
Stroop to Arithmetic,3,Random forest,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,1.0230310323043048,0.3027353808389589
Stroop to Arithmetic,3,Riemannian MDM,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.5532234301709125,0.1884965538840885
Stroop to Arithmetic,3,Riemannian TS-LR,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,2.176948964333832,0.3323768313543428
Stroop to Arithmetic,3,OOF recording-level stacking,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,2.0756053012513016,0.332016377050282
Stroop to Arithmetic,4,Always fused,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4649043019853152,0.1398839013416266
Stroop to Arithmetic,4,Always neural,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006532076061972,7.899478895508844e-07
Stroop to Arithmetic,4,CB-SF,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1233712336044767,0.0177659530133651
Stroop to Arithmetic,4,DASF,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006532076061972,7.899478895508844e-07
Stroop to Arithmetic,4,EEG-Conformer,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3917094929850704,0.1067799821776339
Stroop to Arithmetic,4,EEGNet,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.4834474713251058,0.1655836446874655
Stroop to Arithmetic,4,Equal blend (50%),3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3394935353379037,0.0868638375533604
Stroop to Arithmetic,4,Extra Trees,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4402833053130852,0.1288780723299652
Stroop to Arithmetic,4,Fixed blend (10%),3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1809356925890609,0.0328797850084366
Stroop to Arithmetic,4,Fixed blend (25%),3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2561352331963961,0.0564461898007103
Stroop to Arithmetic,4,Random forest,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4140001644293813,0.1163513107497383
Stroop to Arithmetic,4,Riemannian MDM,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2301745582564698,0.0465522841126987
Stroop to Arithmetic,4,Riemannian TS-LR,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,1.0,1.0,1.0,6.6213819014796185,0.6664874840548832
Stroop to Arithmetic,4,OOF recording-level stacking,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,1.0,1.0,1.0,1.0001945225911122,0.3618156775994961
Stroop to Arithmetic,5,Always fused,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,1.231257446087631,0.491623322711092
Stroop to Arithmetic,5,Always neural,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,5.863479359166437,0.8762620324004183
Stroop to Arithmetic,5,CB-SF,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,1.3285683424075518,0.5316224272892609
Stroop to Arithmetic,5,DASF,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,5.863479359166438,0.8762620324004184
Stroop to Arithmetic,5,EEG-Conformer,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,3.029105043725673,0.8678068021205028
Stroop to Arithmetic,5,EEGNet,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6538305020536836,0.2301845292734457
Stroop to Arithmetic,5,Equal blend (50%),3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,1.4530811693623793,0.5776156803026181
Stroop to Arithmetic,5,Extra Trees,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.0,0.4166666666666666,0.5833333333333331,1.2173639979409778,0.4794774009688323
Stroop to Arithmetic,5,Fixed blend (10%),3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,2.018842946436355,0.7273026053087733
Stroop to Arithmetic,5,Fixed blend (25%),3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,1.6911358801745582,0.6514011278294887
Stroop to Arithmetic,5,Random forest,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,1.703964771244791,0.6309363899001847
Stroop to Arithmetic,5,Riemannian MDM,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.0,0.4166666666666666,0.5833333333333331,1.4607837678108886,0.4576560493033808
Stroop to Arithmetic,5,Riemannian TS-LR,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.5,0.7916666666666666,0.8333333333333331,0.609497030129792,0.2138340597716272
Stroop to Arithmetic,5,OOF recording-level stacking,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,6.2587080248178175,0.9376075043784068
Stroop to Arithmetic,6,Always fused,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,1.1533440409441884,0.446469920543385
Stroop to Arithmetic,6,Always neural,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.4781402269483726,0.1736726164254413
Stroop to Arithmetic,6,CB-SF,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,0.8493227084122086,0.325823968727107
Stroop to Arithmetic,6,DASF,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,1.1533440409441884,0.446469920543385
Stroop to Arithmetic,6,EEG-Conformer,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.6559173718206573,0.232340532977657
Stroop to Arithmetic,6,EEGNet,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,0.712576817100862,0.2597118852015024
Stroop to Arithmetic,6,Equal blend (50%),3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6581852189286974,0.2325326760777309
Stroop to Arithmetic,6,Extra Trees,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6575864897767141,0.2325962997511776
Stroop to Arithmetic,6,Fixed blend (10%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.4804398312149896,0.154578685023594
Stroop to Arithmetic,6,Fixed blend (25%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.5457372766198914,0.178964096673555
Stroop to Arithmetic,6,Random forest,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.0,0.4166666666666666,0.5833333333333331,0.7964097852033916,0.300532603079935
Stroop to Arithmetic,6,Riemannian MDM,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,4.314470496094246,0.6644316710934314
Stroop to Arithmetic,6,Riemannian TS-LR,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,1.0,1.0,1.0,1.3566001989788,0.4972748940854074
Stroop to Arithmetic,6,OOF recording-level stacking,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,1.195096189021795,0.464973338896244
Stroop to Arithmetic,7,Always fused,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.6891760127093834,0.2469486087276235
Stroop to Arithmetic,7,Always neural,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,1.3789092727493175,0.3249000940492519
Stroop to Arithmetic,7,CB-SF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,1.1397836410940696,0.3143710468701511
Stroop to Arithmetic,7,DASF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,1.3789092727493193,0.324900094049252
Stroop to Arithmetic,7,EEG-Conformer,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,1.8542485208137447,0.3307699738971737
Stroop to Arithmetic,7,EEGNet,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.637031827039097,0.2220448403467724
Stroop to Arithmetic,7,Equal blend (50%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.7371667579049922,0.2591196347913606
Stroop to Arithmetic,7,Extra Trees,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.6060335378044371,0.2076351880922293
Stroop to Arithmetic,7,Fixed blend (10%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,1.0038489441777934,0.303448069742049
Stroop to Arithmetic,7,Fixed blend (25%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.845214401547678,0.2822848580702746
Stroop to Arithmetic,7,Random forest,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.6256464580779831,0.2165895215011055
Stroop to Arithmetic,7,Riemannian MDM,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.3346026921579312,0.1337341237372944
Stroop to Arithmetic,7,Riemannian TS-LR,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,1.0,1.0,1.0,2.085602609569108,0.5030498595138021
Stroop to Arithmetic,7,OOF recording-level stacking,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,1.7136767159311412,0.3294780322227809
Stroop to Arithmetic,8,Always fused,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.5,0.7916666666666666,0.8333333333333331,0.7415076082255684,0.2731264112369254
Stroop to Arithmetic,8,Always neural,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6891592109633256,0.2681857147191516
Stroop to Arithmetic,8,CB-SF,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,0.5,0.7916666666666666,0.8333333333333331,0.7094605776604855,0.2573856924277149
Stroop to Arithmetic,8,DASF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6891592109633254,0.2681857147191514
Stroop to Arithmetic,8,EEG-Conformer,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.5,0.7916666666666666,0.8333333333333331,0.730996760872544,0.2753144077498317
Stroop to Arithmetic,8,EEGNet,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.5,0.7916666666666666,0.8333333333333331,0.7456333437519705,0.275756524298134
Stroop to Arithmetic,8,Equal blend (50%),3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,0.5,0.7916666666666666,0.8333333333333331,0.6685950699635987,0.2375904576703017
Stroop to Arithmetic,8,Extra Trees,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,0.5,0.7916666666666666,0.8333333333333331,0.5986168754852708,0.2050657557207532
Stroop to Arithmetic,8,Fixed blend (10%),3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,0.5,0.7916666666666666,0.8333333333333331,0.6030130235932729,0.2107040822896844
Stroop to Arithmetic,8,Fixed blend (25%),3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,0.5,0.7916666666666666,0.8333333333333331,0.6313637347465538,0.2209061484636862
Stroop to Arithmetic,8,Random forest,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,0.5,0.7916666666666666,0.8333333333333331,0.5689663235240187,0.1925557325635751
Stroop to Arithmetic,8,Riemannian MDM,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,0.5,0.7916666666666666,0.8333333333333331,0.739958569191943,0.2727651225045512
Stroop to Arithmetic,8,Riemannian TS-LR,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,0.8861845010956533,0.340381428471568
Stroop to Arithmetic,8,OOF recording-level stacking,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,0.5,0.7916666666666666,0.8333333333333331,1.1310174956356849,0.3254699101879305
Stroop to Arithmetic,9,Always fused,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.642532923122438,0.2250107725958114
Stroop to Arithmetic,9,Always neural,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.5,0.7916666666666666,0.8333333333333331,0.8898152152157845,0.3393911430317802
Stroop to Arithmetic,9,CB-SF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6551787598709761,0.2313147181617821
Stroop to Arithmetic,9,DASF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.642532923122438,0.2250107725958114
Stroop to Arithmetic,9,EEG-Conformer,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,1.3556842286740036,0.3383634777984462
Stroop to Arithmetic,9,EEGNet,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.7822387311490421,0.271738690275556
Stroop to Arithmetic,9,Equal blend (50%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6759796154607532,0.2417044789532563
Stroop to Arithmetic,9,Extra Trees,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6743337599927929,0.2471852332761017
Stroop to Arithmetic,9,Fixed blend (10%),3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.5,0.7916666666666666,0.8333333333333331,0.7334506767340642,0.2703196667749701
Stroop to Arithmetic,9,Fixed blend (25%),3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.5,0.7916666666666666,0.8333333333333331,0.7016406416123895,0.2545142051135533
Stroop to Arithmetic,9,Random forest,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.5,0.7916666666666666,0.8333333333333331,0.7174046318943303,0.2703085271208991
Stroop to Arithmetic,9,Riemannian MDM,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,1.1233787365765937,0.310975500155016
Stroop to Arithmetic,9,Riemannian TS-LR,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5606678580249697,0.2032704813254222
Stroop to Arithmetic,9,OOF recording-level stacking,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.5,0.7916666666666666,0.8333333333333331,0.729863626592019,0.268277422649116
Stroop to Arithmetic,10,Always fused,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,1.0,1.0,1.0,0.7149707928979411,0.2611227276707687
Stroop to Arithmetic,10,Always neural,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,0.5,0.7916666666666666,0.8333333333333331,0.7559201962556633,0.2797368274127066
Stroop to Arithmetic,10,CB-SF,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,1.0,1.0,1.0,0.7197869685582611,0.2632438592067449
Stroop to Arithmetic,10,DASF,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,1.0,1.0,1.0,0.7149707928979411,0.2611227276707687
Stroop to Arithmetic,10,EEG-Conformer,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4607947574196507,0.1464638694776639
Stroop to Arithmetic,10,EEGNet,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6323827304592444,0.2208409879877993
Stroop to Arithmetic,10,Equal blend (50%),3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.5,0.7916666666666666,0.8333333333333331,0.7293691080090353,0.2676184303277817
Stroop to Arithmetic,10,Extra Trees,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.5,0.7916666666666666,0.8333333333333331,0.807029059767883,0.305046680498718
Stroop to Arithmetic,10,Fixed blend (10%),3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,0.5,0.7916666666666666,0.8333333333333331,0.748875391082085,0.276562803873648
Stroop to Arithmetic,10,Fixed blend (25%),3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,0.5,0.7916666666666666,0.8333333333333331,0.7402719419537066,0.2726338468036917
Stroop to Arithmetic,10,Random forest,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,1.0,1.0,1.0,0.8146935501533964,0.3068566918737957
Stroop to Arithmetic,10,Riemannian MDM,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,1.0,1.0,1.0,7.060822201226102,0.6666324238720267
Stroop to Arithmetic,10,Riemannian TS-LR,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.5,0.7916666666666666,0.8333333333333331,1.64074006162081,0.5370537748017714
Stroop to Arithmetic,10,OOF recording-level stacking,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6614739376473578,0.2347837103823476
Stroop to Arithmetic,11,Always fused,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,1.2096078515182107,0.4562026428784379
Stroop to Arithmetic,11,Always neural,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,7.373631252538774,0.6663071636179424
Stroop to Arithmetic,11,CB-SF,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,1.9730610348530064,0.5824114516211494
Stroop to Arithmetic,11,DASF,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,7.373631252538778,0.6663071636179424
Stroop to Arithmetic,11,EEG-Conformer,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,4.147235311038832,0.6637671591841484
Stroop to Arithmetic,11,EEGNet,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,0.9741555598889398,0.385466885325846
Stroop to Arithmetic,11,Equal blend (50%),3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,1.4976880355821784,0.5203923352042351
Stroop to Arithmetic,11,Extra Trees,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.5,0.7916666666666666,0.8333333333333331,0.9120424334847396,0.3494004985204992
Stroop to Arithmetic,11,Fixed blend (10%),3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,2.1921114884848256,0.6004851304902795
Stroop to Arithmetic,11,Fixed blend (25%),3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,1.7928373107756563,0.563395015953769
Stroop to Arithmetic,11,Random forest,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,0.979324320489734,0.3792187707784475
Stroop to Arithmetic,11,Riemannian MDM,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6392986046101325,0.2234407276036261
Stroop to Arithmetic,11,Riemannian TS-LR,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.0,0.4166666666666666,0.5833333333333331,1.1024147973613672,0.411903256554604
