dataset,setting,setting_display,comparison_family,subject,method,method_display,n_recordings,n_class_0,n_class_1,tn,fp,fn,tp,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,auroc,pr_auc,average_precision,log_loss,brier_score
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,always_fuse,Always fused,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.625,0.8354166666666667,0.85416666666666663,0.70748324909593496,0.25664473582549507
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,always_nn,Always neural,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.73124999999999996,0.77083333333333326,1.1440786464224462,0.29804318382119538
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,cbsf,CB-SF,6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.375,0.54374999999999996,0.64583333333333326,0.69214027737033235,0.24909097047353945
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,dasf_clean,DASF,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.73124999999999996,0.77083333333333326,1.1440786464224459,0.29804318382119532
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,eeg_conformer,EEG-Conformer,6,2,4,0,2,1,3,0.5,0.375,0.75,0,0.59999999999999998,0.66666666666666663,0.625,0.8354166666666667,0.85416666666666663,0.71501039309409464,0.26067631760577398
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,eegnet,EEGNet,6,2,4,0,2,3,1,0.16666666666666666,0.125,0.25,0,0.33333333333333331,0.2857142857142857,0.25,0.65000000000000002,0.69166666666666665,0.88803623146117883,0.34433827591612309
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,equal_blend_050,Equal blend (50%),6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.375,0.54374999999999996,0.64583333333333326,0.67898076582899758,0.2422367166733963
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,extra_trees,Extra Trees,6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.75,0.90833333333333333,0.91666666666666663,0.60091882291267684,0.2062972043894459
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,fixed_blend_010,Fixed blend (10%),6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.375,0.54374999999999996,0.64583333333333326,0.70271396361719252,0.24448471766389504
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,fixed_blend_025,Fixed blend (25%),6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.375,0.54374999999999996,0.64583333333333326,0.68059577793048842,0.2407483084237749
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,rf,Random forest,6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.5,0.73124999999999996,0.77083333333333326,0.61188758681308164,0.21152376319638946
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,riemann_mdm,Riemannian MDM,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.375,0.54374999999999996,0.64583333333333326,0.74255316754042333,0.27411106696224735
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,riemann_ts_logreg,Riemannian TS-LR,6,2,4,1,1,4,0,0.16666666666666666,0.25,0,0.5,0,0,0,0.44166666666666671,0.52500000000000002,1.2710861996625911,0.45179847029231462
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,stack_recording,OOF recording-level stacking,6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.375,0.54374999999999996,0.64583333333333326,0.96589504231894985,0.29919903464819475
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,always_fuse,Always fused,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.625,0.76666666666666661,0.8041666666666667,0.65998466094726072,0.23357893413241229
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,always_nn,Always neural,6,2,4,0,2,1,3,0.5,0.375,0.75,0,0.59999999999999998,0.66666666666666663,0.5,0.73124999999999996,0.77083333333333326,1.1152163585084478,0.34586716536745826
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,cbsf,CB-SF,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.375,0.69166666666666665,0.73333333333333328,0.66771972435438043,0.23750082365859346
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,dasf_clean,DASF,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.625,0.76666666666666661,0.8041666666666667,0.65998466094726072,0.23357893413241229
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,eeg_conformer,EEG-Conformer,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.25,0.65000000000000002,0.69166666666666665,1.3898370670831826,0.33120596642598904
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,eegnet,EEGNet,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.625,0.76666666666666661,0.8041666666666667,0.68760770765784451,0.23683345919709067
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,equal_blend_050,Equal blend (50%),6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.375,0.69166666666666665,0.73333333333333328,0.68719443775994493,0.24684838650754823
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,extra_trees,Extra Trees,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.375,0.54374999999999996,0.64583333333333326,0.7341138613397894,0.25838431275396562
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,fixed_blend_010,Fixed blend (10%),6,2,4,0,2,1,3,0.5,0.375,0.75,0,0.59999999999999998,0.66666666666666663,0.5,0.73124999999999996,0.77083333333333326,0.81501071497194622,0.29048270139037918
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,fixed_blend_025,Fixed blend (25%),6,2,4,0,2,1,3,0.5,0.375,0.75,0,0.59999999999999998,0.66666666666666663,0.375,0.69166666666666665,0.73333333333333328,0.73795694726589289,0.26731829488849979
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,rf,Random forest,6,2,4,0,2,1,3,0.5,0.375,0.75,0,0.59999999999999998,0.66666666666666663,0.375,0.54374999999999996,0.64583333333333326,0.77798925034493527,0.2739410559484633
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,riemann_mdm,Riemannian MDM,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.25,0.65000000000000002,0.69166666666666665,1.1580660594987338,0.31274127792342571
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,riemann_ts_logreg,Riemannian TS-LR,6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.75,0.87083333333333335,0.88749999999999996,1.4886466681557946,0.26806520484287694
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,stack_recording,OOF recording-level stacking,6,2,4,0,2,1,3,0.5,0.375,0.75,0,0.59999999999999998,0.66666666666666663,0.5,0.73124999999999996,0.77083333333333326,0.74503451308408908,0.27261634100675158
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,always_fuse,Always fused,6,2,4,1,1,3,1,0.33333333333333331,0.375,0.25,0.5,0.5,0.33333333333333331,0.5,0.57916666666666661,0.6791666666666667,0.73065879306817927,0.26882702386257101
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,always_nn,Always neural,6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.5,0.73124999999999996,0.77083333333333326,0.68096760193943273,0.24673801441696253
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,cbsf,CB-SF,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.5,0.57916666666666661,0.6791666666666667,0.71039193373318332,0.25856261642081257
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,dasf_clean,DASF,6,2,4,1,1,3,1,0.33333333333333331,0.375,0.25,0.5,0.5,0.33333333333333331,0.5,0.57916666666666661,0.6791666666666667,0.73065879306817927,0.26882702386257101
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,eeg_conformer,EEG-Conformer,6,2,4,1,1,0,4,0.83333333333333337,0.75,1,0.5,0.80000000000000004,0.88888888888888884,0.875,0.94374999999999998,0.94999999999999996,0.44027365657515211,0.14478725275564405
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,eegnet,EEGNet,6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.75,0.87083333333333335,0.88749999999999996,0.65475897660416049,0.23144400007576446
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,equal_blend_050,Equal blend (50%),6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.5,0.73124999999999996,0.77083333333333326,0.68969681730649901,0.2482349970146179
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,extra_trees,Extra Trees,6,2,4,1,1,3,1,0.33333333333333331,0.375,0.25,0.5,0.5,0.33333333333333331,0.5,0.73124999999999996,0.77083333333333326,0.76823376737471272,0.28714245947804112
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,fixed_blend_010,Fixed blend (10%),6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.5,0.73124999999999996,0.77083333333333326,0.6781544241853048,0.24423492031475288
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,fixed_blend_025,Fixed blend (25%),6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.5,0.73124999999999996,0.77083333333333326,0.67974642636398819,0.24401343491560581
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,rf,Random forest,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.625,0.76666666666666661,0.8041666666666667,0.71587668835733975,0.2619966391827297
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,riemann_mdm,Riemannian MDM,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.75,0.87083333333333335,0.88749999999999996,3.7908166940040355,0.4220302316390902
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,riemann_ts_logreg,Riemannian TS-LR,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.625,0.8354166666666667,0.85416666666666663,1.022167835472912,0.35040065874809551
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,stack_recording,OOF recording-level stacking,6,2,4,2,0,2,2,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.75,0.87083333333333335,0.88749999999999996,0.70008855020297478,0.25369887158664789
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,always_fuse,Always fused,6,2,4,2,0,3,1,0.5,0.625,0.25,1,1,0.40000000000000002,0.5,0.79583333333333339,0.81666666666666665,0.94565160950087279,0.35023920274750919
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,always_nn,Always neural,6,2,4,2,0,4,0,0.33333333333333331,0.5,0,1,,0,0.25,0.50416666666666665,0.60833333333333328,4.4171294601324584,0.60998981839841859
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,cbsf,CB-SF,6,2,4,2,0,4,0,0.33333333333333331,0.5,0,1,,0,0.25,0.50416666666666665,0.60833333333333328,1.3677160024907977,0.43343838631922732
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,dasf_clean,DASF,6,2,4,2,0,4,0,0.33333333333333331,0.5,0,1,,0,0.25,0.50416666666666665,0.60833333333333328,4.417129460132462,0.60998981839841859
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,eeg_conformer,EEG-Conformer,6,2,4,1,1,4,0,0.16666666666666666,0.25,0,0.5,0,0,0.25,0.50416666666666665,0.60833333333333328,2.5478917545360233,0.51875639316536359
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,eegnet,EEGNet,6,2,4,0,2,2,2,0.33333333333333331,0.25,0.5,0,0.5,0.5,0.25,0.50416666666666665,0.60833333333333328,1.864126276112841,0.38871372494327289
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,equal_blend_050,Equal blend (50%),6,2,4,2,0,4,0,0.33333333333333331,0.5,0,1,,0,0.25,0.50416666666666665,0.60833333333333328,1.2041058496955228,0.43792725349784511
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,extra_trees,Extra Trees,6,2,4,1,1,4,0,0.16666666666666666,0.25,0,0.5,0,0,0.375,0.54374999999999996,0.64583333333333326,0.87990204131699212,0.33728643669862352
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,fixed_blend_010,Fixed blend (10%),6,2,4,2,0,4,0,0.33333333333333331,0.5,0,1,,0,0.25,0.50416666666666665,0.60833333333333328,1.7237559246763066,0.54664282558523436
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,fixed_blend_025,Fixed blend (25%),6,2,4,2,0,4,0,0.33333333333333331,0.5,0,1,,0,0.25,0.50416666666666665,0.60833333333333328,1.4401412708922823,0.49742616144357849
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,rf,Random forest,6,2,4,2,0,4,0,0.33333333333333331,0.5,0,1,,0,0,0.44166666666666671,0.52500000000000002,1.0936566771661431,0.42350866079101968
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,riemann_mdm,Riemannian MDM,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.125,0.46250000000000002,0.56666666666666665,0.69699255538125404,0.2469606011731309
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,riemann_ts_logreg,Riemannian TS-LR,6,2,4,0,2,1,3,0.5,0.375,0.75,0,0.59999999999999998,0.66666666666666663,0.25,0.50416666666666665,0.60833333333333328,1.2570328678478104,0.37269397235344659
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,stack_recording,OOF recording-level stacking,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.5,0.79583333333333339,0.81666666666666665,3.841113454816238,0.41864461737994069
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,always_fuse,Always fused,6,2,4,1,1,3,1,0.33333333333333331,0.375,0.25,0.5,0.5,0.33333333333333331,0.25,0.65000000000000002,0.69166666666666665,0.73718137260569361,0.27173312230669977
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,always_nn,Always neural,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79583333333333339,0.81666666666666665,0.88297800798201243,0.27858310199759861
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,cbsf,CB-SF,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.25,0.65000000000000002,0.69166666666666665,0.69276968679781747,0.24979561020555643
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,dasf_clean,DASF,6,2,4,1,1,3,1,0.33333333333333331,0.375,0.25,0.5,0.5,0.33333333333333331,0.25,0.65000000000000002,0.69166666666666665,0.73718137260569361,0.27173312230669977
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,eeg_conformer,EEG-Conformer,6,2,4,0,2,2,2,0.33333333333333331,0.25,0.5,0,0.5,0.5,0.25,0.50416666666666665,0.60833333333333328,1.1163881264420761,0.32014362049206785
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,eegnet,EEGNet,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79583333333333339,0.81666666666666665,0.6748537119696425,0.24089522101542726
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,equal_blend_050,Equal blend (50%),6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.375,0.69166666666666665,0.73333333333333328,0.66224575812305109,0.23474663936797002
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,extra_trees,Extra Trees,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.625,0.8354166666666667,0.85416666666666663,0.61416089262607454,0.21369882960289943
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,fixed_blend_010,Fixed blend (10%),6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79583333333333339,0.81666666666666665,0.71364942456378122,0.25148496336662668
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,fixed_blend_025,Fixed blend (25%),6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.375,0.69166666666666665,0.73333333333333328,0.67102232793559902,0.23811673816973131
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,rf,Random forest,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.625,0.8354166666666667,0.85416666666666663,0.64063368959295752,0.22478479323483644
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,riemann_mdm,Riemannian MDM,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.73124999999999996,0.77083333333333326,0.63027380387611132,0.21924267444787915
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,riemann_ts_logreg,Riemannian TS-LR,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79583333333333339,0.81666666666666665,1.1716476379212641,0.3148539434815289
