variant_id,variant,evaluation,evaluation_display,condition,condition_display,participant,split_seed,fold,train_windows,train_recordings,validation_windows,validation_recordings,recording_accuracy,recording_balanced_accuracy,recording_log_loss,analysis_digest
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1388,1,329,2,337,2,0.5,0.5,2.8024131802613943,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1388,2,337,2,329,2,0.5,0.5,8.771879731305287,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1441,1,329,2,337,2,0.5,0.5,2.8024131802613943,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1441,2,337,2,329,2,0.5,0.5,8.771879731305287,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1494,1,329,2,337,2,0.5,0.5,2.8024131802613943,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1494,2,337,2,329,2,0.5,0.5,8.771879731305287,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1547,1,340,2,326,2,0.5,0.5,2.477971791219086,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1547,2,326,2,340,2,0.5,0.5,8.580112422086952,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1335,1,385,2,442,2,1.0,1.0,0.17575329874957799,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1335,2,442,2,385,2,0.5,0.5,4.416640418648311,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1388,1,351,2,476,2,1.0,1.0,0.00039175622048609574,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1388,2,476,2,351,2,0.5,0.5,2.5100697781074723,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1441,1,351,2,476,2,1.0,1.0,0.00039175622048609574,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1441,2,476,2,351,2,0.5,0.5,2.5100697781074723,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1494,1,351,2,476,2,1.0,1.0,0.00039175622048609574,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1494,2,476,2,351,2,0.5,0.5,2.5100697781074723,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1547,1,385,2,442,2,1.0,1.0,0.17575329874957799,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1547,2,442,2,385,2,0.5,0.5,4.416640418648311,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1335,1,310,2,280,2,0.5,0.5,0.4691743948515282,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1335,2,280,2,310,2,0.5,0.5,3.5351457062856904,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1388,1,249,2,341,2,0.5,0.5,3.4867060130399263,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1388,2,341,2,249,2,0.5,0.5,3.853069143143479,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1441,1,249,2,341,2,0.5,0.5,3.4867060130399263,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1441,2,341,2,249,2,0.5,0.5,3.853069143143479,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1494,1,249,2,341,2,0.5,0.5,3.4867060130399263,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1494,2,341,2,249,2,0.5,0.5,3.853069143143479,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1547,1,310,2,280,2,0.5,0.5,0.4691743948515282,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1547,2,280,2,310,2,0.5,0.5,3.5351457062856904,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1335,1,138,2,215,2,1.0,1.0,0.08538255501607303,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1335,2,215,2,138,2,0.5,0.5,3.9353289693695253,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1388,1,82,2,271,2,1.0,1.0,0.01289212902034164,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1388,2,271,2,82,2,0.5,0.5,3.6092661584769257,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1441,1,82,2,271,2,1.0,1.0,0.01289212902034164,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1441,2,271,2,82,2,0.5,0.5,3.6092661584769257,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1494,1,82,2,271,2,1.0,1.0,0.01289212902034164,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1494,2,271,2,82,2,0.5,0.5,3.6092661584769257,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1547,1,138,2,215,2,1.0,1.0,0.08538255501607303,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1547,2,215,2,138,2,0.5,0.5,3.9353289693695253,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1335,1,589,2,449,2,1.0,1.0,0.10796569250144117,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1335,2,449,2,589,2,0.5,0.5,2.5861972415780667,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1388,1,537,2,501,2,1.0,1.0,0.06644951642981337,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1388,2,501,2,537,2,0.5,0.5,2.441210360183426,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1441,1,537,2,501,2,1.0,1.0,0.06644951642981337,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1441,2,501,2,537,2,0.5,0.5,2.441210360183426,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1494,1,537,2,501,2,1.0,1.0,0.06644951642981337,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1494,2,501,2,537,2,0.5,0.5,2.441210360183426,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1547,1,589,2,449,2,1.0,1.0,0.10796569250144117,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1547,2,449,2,589,2,0.5,0.5,2.5861972415780667,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1335,1,547,2,532,2,1.0,1.0,0.08718200706554145,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1335,2,532,2,547,2,0.5,0.5,3.1830735055309702,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1388,1,243,2,836,2,1.0,1.0,0.025750445675272304,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1388,2,836,2,243,2,0.5,0.5,3.5894731691308768,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1441,1,243,2,836,2,1.0,1.0,0.025750445675272304,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1441,2,836,2,243,2,0.5,0.5,3.5894731691308768,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1494,1,243,2,836,2,1.0,1.0,0.025750445675272304,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1494,2,836,2,243,2,0.5,0.5,3.5894731691308768,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1547,1,547,2,532,2,1.0,1.0,0.08718200706554145,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1547,2,532,2,547,2,0.5,0.5,3.1830735055309702,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1335,1,241,2,297,2,1.0,1.0,0.15406873996441384,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1335,2,297,2,241,2,0.5,0.5,2.0717461236238957,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1388,1,208,2,330,2,0.5,0.5,3.4419759417081885,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1388,2,330,2,208,2,0.5,0.5,1.526566184058299,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1441,1,208,2,330,2,0.5,0.5,3.4419759417081885,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1441,2,330,2,208,2,0.5,0.5,1.526566184058299,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1494,1,208,2,330,2,0.5,0.5,3.4419759417081885,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1494,2,330,2,208,2,0.5,0.5,1.526566184058299,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1547,1,241,2,297,2,1.0,1.0,0.15406873996441384,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1547,2,297,2,241,2,0.5,0.5,2.0717461236238957,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1335,1,366,2,406,2,0.5,0.5,1.464324647242721,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1335,2,406,2,366,2,0.5,0.5,3.387335098288857,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1388,1,317,2,455,2,0.0,0.0,7.3774146937901905,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1388,2,455,2,317,2,0.5,0.5,2.905865705446111,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1441,1,317,2,455,2,0.0,0.0,7.3774146937901905,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1441,2,455,2,317,2,0.5,0.5,2.905865705446111,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1494,1,317,2,455,2,0.0,0.0,7.3774146937901905,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1494,2,455,2,317,2,0.5,0.5,2.905865705446111,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1547,1,366,2,406,2,0.5,0.5,1.464324647242721,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1547,2,406,2,366,2,0.5,0.5,3.387335098288857,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1335,1,335,2,320,2,0.0,0.0,2.3853331046406714,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1335,2,320,2,335,2,0.5,0.5,4.390157139572271,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1388,1,251,2,404,2,0.5,0.5,6.203599806297892,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1388,2,404,2,251,2,0.5,0.5,1.6163794202658728,5ede90c039b72c23d01891f1ad57943b879301851d90c889ffe00a2bf1b7e56a
