fold,held_out_subject,maximum_nearest_train_raw_overlap_fraction,mean_nearest_train_raw_overlap_fraction,overlapping_participants,overlapping_recordings,participant_overlap_rate,recording_accuracy,recording_auroc,recording_average_precision,recording_balanced_accuracy,recording_brier_score,recording_f1,recording_fn,recording_fp,recording_log_loss,recording_n,recording_n_class_0,recording_n_class_1,recording_overlap_rate,recording_pr_auc,recording_precision,recording_sensitivity,recording_specificity,recording_tn,recording_tp,split_seed,strategy,strategy_display,task,train_participants,train_recordings,train_windows,validation_participants,validation_recordings,validation_windows,validation_windows_with_raw_overlap_fraction,window_accuracy,window_auroc,window_average_precision,window_balanced_accuracy,window_brier_score,window_f1,window_fn,window_fp,window_log_loss,window_n,window_n_class_0,window_n_class_1,window_pr_auc,window_precision,window_sensitivity,window_specificity,window_tn,window_tp
2,2,0.94117647058823528,0.94068215521502718,1,4,1,1,1,1,1,0.00011256071157772867,1,0,0,0.0074642106140820176,4,2,2,1,1,1,1,1,2,2,1388,random_window,Random-window split,arithmetic,1,4,869,1,4,119,1,1,1,1.0000000000000002,1,0.00095901915019338927,1,0,0,0.011653285911762994,119,70,49,1.0000000000000002,1,1,1,70,49
1,2,0.94117647058823528,0.94018783984181897,1,4,1,1,1,1,1,0.0021881072670359505,1,0,0,0.027510157587792142,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,arithmetic,1,4,869,1,4,119,1,1,1,1.0000000000000002,1,0.0023190242514511505,1,0,0,0.020494485652796945,119,70,49,1.0000000000000002,1,1,1,70,49
2,2,0.94117647058823528,0.93919920909540278,1,4,1,1,1,1,1,0.00065794268090115687,1,0,0,0.01665845581245631,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,arithmetic,1,4,869,1,4,119,1,1,1,1.0000000000000002,1,0.0011781155517123529,1,0,0,0.014812932415322028,119,70,49,1.0000000000000002,1,1,1,70,49
1,2,0.94117647058823528,0.94018783984181897,1,4,1,1,1,1,1,0.00096607571360119533,1,0,0,0.01969441345543416,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,arithmetic,1,4,869,1,4,119,1,0.99159663865546221,0.9900874635568514,0.9771739521408076,0.99285714285714288,0.0096549032001577301,0.98989898989898994,0,1,0.097303320004225757,119,70,49,0.97674027867141988,0.97999999999999998,1,0.98571428571428577,69,49
2,2,0.94117647058823528,0.94018783984181897,1,4,1,1,1,1,1,0.00033941274026728739,1,0,0,0.012051549618331475,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,arithmetic,1,4,869,1,4,119,1,1,1,1.0000000000000002,1,0.0031298681315654595,1,0,0,0.023002738988238871,119,70,49,1.0000000000000002,1,1,1,70,49
1,2,0.94117647058823528,0.94068215521502718,1,4,1,1,1,1,1,0.00028018264487415356,1,0,0,0.011354943450818137,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,arithmetic,1,4,869,1,4,119,1,1,1,1.0000000000000002,1,0.0031793231003248578,1,0,0,0.020527802903816558,119,70,49,1.0000000000000002,1,1,1,70,49
2,2,0.94117647058823528,0.94068215521502718,1,4,1,1,1,1,1,0.0003017896488354538,1,0,0,0.012475035333447251,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,arithmetic,1,4,869,1,4,119,1,1,1,1.0000000000000002,1,0.0012355111766263066,1,0,0,0.015631538626722744,119,70,49,1.0000000000000002,1,1,1,70,49
1,3,0.94117647058823528,0.94032395566922411,1,4,1,1,1,1,1,7.1359845050315767e-05,1,0,0,0.0054610373126933297,4,2,2,1,1,1,1,1,2,2,1335,random_window,Random-window split,arithmetic,1,4,500,1,4,69,1,1,1,1,1,0.00044624629356336586,1,0,0,0.0078202817134006026,69,33,36,1,1,1,1,33,36
2,3,0.94117647058823528,0.94117647058823528,1,4,1,1,1,1,1,0.00010266125287967637,1,0,0,0.0073047516913963637,4,2,2,1,1,1,1,1,2,2,1335,random_window,Random-window split,arithmetic,1,4,500,1,4,69,1,1,1,1,1,0.0027393805728858959,1,0,0,0.021483196521161561,69,33,36,1,1,1,1,33,36
1,3,0.94117647058823528,0.93776641091219093,1,4,1,1,1,1,1,0.0011967202914272806,1,0,0,0.019238418614124925,4,2,2,1,1,1,1,1,2,2,1388,random_window,Random-window split,arithmetic,1,4,500,1,4,69,1,0.97101449275362317,0.99915824915824913,0.99924924924924929,0.96969696969696972,0.014183153494609611,0.97297297297297303,0,2,0.047510804808148351,69,33,36,0.99923882215548887,0.94736842105263153,1,0.93939393939393945,31,36
2,3,0.94117647058823528,0.94117647058823528,1,4,1,1,1,1,1,6.3197437346423181e-05,1,0,0,0.0057131843872246409,4,2,2,1,1,1,1,1,2,2,1388,random_window,Random-window split,arithmetic,1,4,500,1,4,69,1,1,1,1,1,0.00078025057215413702,1,0,0,0.012727203228098427,69,33,36,1,1,1,1,33,36
1,3,0.94117647058823528,0.94032395566922411,1,4,1,1,1,1,1,7.2648876298054126e-05,1,0,0,0.0054630221939606137,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,arithmetic,1,4,500,1,4,69,1,0.98550724637681164,1,1,0.98484848484848486,0.0066747580319899847,0.98630136986301364,0,1,0.026913165441853872,69,33,36,1,0.97297297297297303,1,0.96969696969696972,32,36
2,3,0.94117647058823528,0.94032395566922411,1,4,1,1,1,1,1,0.00082348093413443172,1,0,0,0.015844915805806593,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,arithmetic,1,4,500,1,4,69,1,1,1,1,1,0.0026054004893881423,1,0,0,0.015474709506401696,69,33,36,1,1,1,1,33,36
